,Statement,Link,Date
279,Marcos watches PH-US live fire Balikatan exercises in Zambales,https://www.gmanetwork.com/news/topstories/nation/868095/marcos-watches-ph-us-live-fire-balikatan-exercises-in-zambales/story/,"Apr 26, 2023"
280,Marcos’ US trip a good chance to discuss better EDCA terms —Imee,https://www.gmanetwork.com/news/topstories/nation/868070/marcos-us-trip-a-good-chance-to-discuss-better-edca-terms-imee/story/,"Apr 26, 2023"
281,Babe Romualdez says Marcos has no objection to PH-US MDT but wants clarification,https://www.gmanetwork.com/news/topstories/nation/868058/babe-romualdez-says-marcos-has-no-objection-to-ph-us-mdt-but-wants-clarification/story/,"Apr 25, 2023"
282,"DOH logs 315 new COVID-19 cases; active tally dips to 4,255",https://www.gmanetwork.com/news/topstories/nation/868048/doh-logs-315-new-covid-19-cases-active-tally-dips-to-4-255/story/,"Apr 25, 2023"
283,DICT chief Uy sees 'serious lapses' in PNP database leak,https://www.gmanetwork.com/news/topstories/nation/868039/uy-says-there-s-serious-lapses-in-pnp-database-leak/story/,"Apr 25, 2023"
284,UNICEF: PH confidence in childhood vaccines declines 25% during pandemic,https://www.gmanetwork.com/news/topstories/nation/868030/pinoy-confidence-in-childhood-vaccines-declines-25-during-pandemic-unicef/story/,"Apr 25, 2023"
285,VP Duterte urges students to help classmates who can’t read,https://www.gmanetwork.com/news/topstories/nation/868020/vp-duterte-urges-students-to-help-classmates-who-can-t-read/story/,"Apr 25, 2023"
286,DOJ eyes writ of kalikasan over Mindoro oil spill,https://www.gmanetwork.com/news/topstories/nation/868015/doj-eyes-writ-of-kalikasan-over-mindoro-oil-spill/story/,"Apr 25, 2023"
287,Senate inquiry sought to end power crisis in Occidental Mindoro,https://www.gmanetwork.com/news/topstories/nation/868012/senate-inquiry-sought-to-end-power-crisis-in-occidental-mindoro/story/,"Apr 25, 2023"
288,MIAA to lengthen airport CCTV footage retention to 90 days,https://www.gmanetwork.com/news/topstories/nation/867997/miaa-to-lengthen-airport-cctv-footage-retention-to-90-days/story/,"Apr 25, 2023"
289,Immigration bureau raises alarm vs. Senegalese using fake documents,https://www.gmanetwork.com/news/topstories/nation/867998/immigration-bureau-raises-alarm-vs-senegalese-using-fake-documents/story/,"Apr 25, 2023"
290,Public advised to get 2nd booster dose amid rising COVID-19 cases,https://www.gmanetwork.com/news/topstories/nation/867990/public-advised-to-get-2nd-booster-dose-amid-rising-covid-19-cases/story/,"Apr 25, 2023"
291,PNP: 36 senior police officials to undergo further evaluation by Napolcom,https://www.gmanetwork.com/news/topstories/nation/867975/pnp-36-senior-police-officials-to-undergo-further-evaluation-by-napolcom/story/,"Apr 25, 2023"
292,Hontiveros stresses need for women leaders in gov’t to ensure ‘true’ gender equality,https://www.gmanetwork.com/news/topstories/nation/867972/hontiveros-stresses-need-for-women-leaders-in-gov-t-to-ensure-true-gender-equality/story/,"Apr 25, 2023"
293,Sandiganbayan says conviction of ex-Maguindanao gov Sajid Ampatuan final and executory,https://www.gmanetwork.com/news/topstories/nation/867959/sandiganbayan-says-conviction-of-ex-maguindanao-gov-sajid-ampatuan-final-and-executory/story/,"Apr 25, 2023"
294,Senate proposal aims to add mental health disorders to PhilHealth coverage,https://www.gmanetwork.com/news/topstories/nation/867942/senate-proposal-aims-to-add-mental-health-disorders-to-philhealth-coverage/story/,"Apr 25, 2023"
295,Pre-trial on missing e-sabong agent's case set for June,https://www.gmanetwork.com/news/topstories/nation/867930/pre-trial-on-missing-e-sabong-agent-s-case-set-for-june/story/,"Apr 24, 2023"
297,Gov’t to keep an eye on telcos as SIM registration deadline looms,https://www.gmanetwork.com/news/topstories/nation/867900/gov-t-to-keep-an-eye-on-telcos-as-sim-registration-deadline-looms/story/,"Apr 24, 2023"
298,"DepEd, CHED urged to address ‘vape epidemic’ among youth",https://www.gmanetwork.com/news/topstories/nation/867903/deped-ched-urged-to-address-vape-epidemic-among-youth/story/,"Apr 24, 2023"
299,Pag-IBIG home loan releases up 14% in first quarter of 2023,https://www.gmanetwork.com/news/topstories/nation/867892/pag-ibig-home-loan-releases-up-14-in-first-quarter-of-2023/story/,"Apr 24, 2023"
300,Remulla: DOJ also seeks to designate 3 to 5 of Teves’ allies as terrorists,https://www.gmanetwork.com/news/topstories/nation/867886/remulla-doj-also-seeks-to-designate-3-to-5-of-teves-allies-as-terrorists/story/,"Apr 24, 2023"
301,Gatchalian proposes LGUs' automatic income classification to improve public services,https://www.gmanetwork.com/news/topstories/nation/867877/gatchalian-proposes-lgus-automatic-income-classification-to-improve-public-services/story/,"Apr 24, 2023"
302,Marcos: Gov't studying reverting school vacation back to March,https://www.gmanetwork.com/news/topstories/nation/867869/marcos-gov-t-studying-reverting-school-vacation-back-to-march/story/,"Apr 24, 2023"
303,Aircon units in public schools? DepEd says it has budget restrictions,https://www.gmanetwork.com/news/topstories/nation/867862/aircon-units-in-public-schools-deped-says-it-has-budget-restrictions/story/,"Apr 24, 2023"
304,"Marcos to new PNP chief: Enforce maximum tolerance for critics, be open to public scrutiny",https://www.gmanetwork.com/news/topstories/nation/867855/marcos-to-new-pnp-chief-enforce-maximum-tolerance-vs-critics-be-open-to-public-scrutiny/story/,"Apr 24, 2023"
305,"ACT calls on DepEd to add classroom facilities, reduce class sizes",https://www.gmanetwork.com/news/topstories/nation/867835/act-calls-on-deped-to-add-classroom-facilities-reduce-class-sizes/story/,"Apr 23, 2023"
306,"DOTr: Face-mask wearing remains mandatory in LRT, MRT, PNR trains",https://www.gmanetwork.com/news/topstories/nation/867808/dotr-face-mask-wearing-remains-mandatory-in-lrt-mrt-pnr-trains/story/,"Apr 23, 2023"
307,AFP says it's possible to expand EDCA sites further: We need 360° protection,https://www.gmanetwork.com/news/topstories/nation/867793/afp-says-it-s-possible-to-expand-edca-sites-further-we-need-360-deg-protection/story/,"Apr 23, 2023"
308,DOH assures control over social media platforms following Twitter glitch,https://www.gmanetwork.com/news/topstories/nation/867783/doh-assures-control-over-social-media-platforms-following-twitter-glitch/story/,"Apr 22, 2023"
309,PMA holds testimonial parade for outgoing PNP chief Azurin,https://www.gmanetwork.com/news/topstories/nation/867772/pma-holds-testimonial-parade-for-outgoing-pnp-chief-azurin/story/,"Apr 22, 2023"
310,Teves says gov't making him a ‘trophy’ as DOJ insists actions based on evidence,https://www.gmanetwork.com/news/topstories/nation/867768/teves-says-gov-t-making-him-a-trophy-as-doj-insists-actions-based-on-evidence/story/,"Apr 22, 2023"
311,NWRB calls on public to conserve water as El Niño draws near,https://www.gmanetwork.com/news/topstories/nation/867760/nwrb-calls-on-public-to-conserve-water-as-el-nino-draws-near/story/,"Apr 22, 2023"
312,Manalo: Differences should not prevent PH and China from managing sea dispute,https://www.gmanetwork.com/news/topstories/nation/867747/manalo-differences-should-not-prevent-ph-and-china-from-managing-sea-disputes/story/,"Apr 22, 2023"
313,"WWII wreck on which nearly 1,000 Australians died found in South China Sea northwest of Luzon",https://www.gmanetwork.com/news/topstories/nation/867737/wwii-wreck-on-which-nearly-1-000-australians-died-found-in-south-china-sea-northwest-of-luzon/story/,"Apr 22, 2023"
314,"Sara Duterte on Eid'l Fitr: Pray for harmony, unity, success for each one",https://www.gmanetwork.com/news/topstories/nation/867724/sara-duterte-on-eid-l-fitr-pray-for-harmony-unity-success-for-each-one/story/,"Apr 22, 2023"
315,How 1734 Murillo Velarde map serves as living document of Philippine territory,https://www.gmanetwork.com/news/topstories/nation/867717/how-1734-murillo-velarde-map-serves-as-living-document-of-philippine-territory/story/,"Apr 22, 2023"
316,How date of Eid'l Fitr is determined,https://www.gmanetwork.com/news/topstories/nation/867711/how-date-of-eid-l-fitr-is-determined/story/,"Apr 21, 2023"
317,145 students in Occidental Mindoro hospitalized since March due to extreme heat,https://www.gmanetwork.com/news/topstories/nation/867709/145-students-in-occidental-mindoro-hospitalized-since-march-due-to-extreme-heat/story/,"Apr 21, 2023"
318,Statue of ex-President Diosdado Macapagal unveiled in Zambales,https://www.gmanetwork.com/news/topstories/nation/867693/statue-of-ex-president-diosdado-macapagal-unveiled-in-zambales/story/,"Apr 21, 2023"
319,DOTr chief Bautista: Another vehicle plate shortage looms,https://www.gmanetwork.com/news/topstories/nation/867700/dotr-chief-bautista-another-vehicle-plate-shortage-looms/story/,"Apr 21, 2023"
320,"Galvez: US pledged P11-B for disaster-response choppers, EDCA sites",https://www.gmanetwork.com/news/topstories/nation/867686/us-pledged-p11-billion-for-disaster-response-helicopters-edca-sites/story/,"Apr 21, 2023"
321,"De Lima to Remulla: I will gain my freedom on merits, not humanitarian grounds",https://www.gmanetwork.com/news/topstories/nation/867678/de-lima-to-remulla-i-will-gain-my-freedom-on-merits-not-humanitarian-grounds/story/,"Apr 21, 2023"
322,"‘Adik, 'durugista,' 'drug abuser' are harmful labels — advocate group",https://www.gmanetwork.com/news/topstories/nation/867676/adik-durugista-drug-abuser-are-harmful-labels-advocate-group/story/,"Apr 21, 2023"
