,Statement,Link,Date
1065,State-run banks: Current prices of new PUVs not viable for drivers,https://www.gmanetwork.com/news/topstories/nation/863341/state-run-banks-current-prices-of-new-puvs-not-viable-for-drivers/story/,"Mar 09, 2023"
1066,NDRRMC holds Q1 national earthquake drill,https://www.gmanetwork.com/news/topstories/nation/863335/ndrrmc-holds-q1-national-earthquake-drill/story/,"Mar 09, 2023"
1067,DOTr order limits admin functions of attached agencies,https://www.gmanetwork.com/news/topstories/nation/863331/dotr-order-limits-admin-functions-of-attached-agencies/story/,"Mar 09, 2023"
1068,SC voids CBA provision setting lower retirement age for female crew than male,https://www.gmanetwork.com/news/topstories/nation/863317/sc-voids-cba-provision-setting-lower-retirement-age-for-female-crew-than-male/story/,"Mar 09, 2023"
1069,"'Pattern of impunity' discovered in Negros Oriental after Degamo killing, says Remulla",https://www.gmanetwork.com/news/topstories/nation/863307/pattern-of-impunity-discovered-in-negros-oriental-after-degamo-killing-says-remulla/story/,"Mar 09, 2023"
1070,DENR eyes tapping Balikatan participants to help in Oriental Mindoro oil spill cleanup,https://www.gmanetwork.com/news/topstories/nation/863300/denr-eyes-tapping-balikatan-participants-to-help-in-oriental-mindoro-oil-spill-cleanup/story/,"Mar 09, 2023"
1071,BI launches Tiktok account vs. human trafficking,https://www.gmanetwork.com/news/topstories/nation/863295/bi-launches-tiktok-vs-human-trafficking/story/,"Mar 09, 2023"
1072,"Palace bares new appointees in various gov't agencies, GOCCs",https://www.gmanetwork.com/news/topstories/nation/863288/palace-bares-new-appointees-in-various-gov-t-agencies-goccs/story/,"Mar 09, 2023"
1073,FFW cites women's role in labor force amid challenges,https://www.gmanetwork.com/news/topstories/nation/863270/ffw-cites-women-s-role-in-labor-force-amid-challenges/story/,"Mar 09, 2023"
1074,Ex-DILG exec Malaya appointed NSC assistant director general,https://www.gmanetwork.com/news/topstories/nation/863265/ex-dilg-exec-malaya-appointed-nsc-assistant-director-general/story/,"Mar 08, 2023"
1075,Zubiri denies ouster rumors: 'There had been no talk of leadership changes',https://www.gmanetwork.com/news/topstories/nation/863258/zubiri-denies-ouster-rumors-there-had-been-no-talk-of-leadership-changes/story/,"Mar 08, 2023"
1076,House panel OKs bill giving indigent job seekers 20% discount on some gov’t fees,https://www.gmanetwork.com/news/topstories/nation/863234/house-panel-oks-bill-giving-indigent-job-seekers-20-discount-on-some-gov-t-fees/story/,"Mar 08, 2023"
1077,P10 million fine on shipowners for oil spill eyed in House bill,https://www.gmanetwork.com/news/topstories/nation/863242/p10-million-fine-on-shipowners-for-oil-spill-eyed-in-house-bill/story/,"Mar 08, 2023"
1078,"Gabriela marks Women’s Day with call to end discrimination, abuse",https://www.gmanetwork.com/news/topstories/nation/863218/gabriela-marks-women-s-day-with-call-to-end-discrimination-abuse/story/,"Mar 08, 2023"
1079,Marcos hails courageous women on International Women’s Day,https://www.gmanetwork.com/news/topstories/nation/863217/marcos-hails-courageous-women-on-international-women-s-day/story/,"Mar 08, 2023"
1080,Philippines records 671 additional cases of Omicron subvariants,https://www.gmanetwork.com/news/topstories/nation/863214/philippines-records-671-additional-cases-of-omicron-subvariants/story/,"Mar 08, 2023"
1081,"Gov’t urged to inspect, retrofit hospitals in danger zones to prepare for the ‘Big One’",https://www.gmanetwork.com/news/topstories/nation/863204/gov-t-urged-to-inspect-retrofit-hospitals-in-danger-zones-to-prepare-for-the-big-one/story/,"Mar 08, 2023"
1082,Philippines should take action vs. China's 'gray zone' tactics —experts,https://www.gmanetwork.com/news/topstories/nation/863207/philippines-should-take-action-vs-china-s-gray-zone-tactics-experts/story/,"Mar 08, 2023"
1083,CA panel defers confirmation hearing for Tejano as ambassador to PNG,https://www.gmanetwork.com/news/topstories/nation/863199/ca-panel-defers-confirmation-hearing-for-tejano-as-ambassador-to-png/story/,"Mar 08, 2023"
1084,"Cadets now receive additional benefits, PNPA official says",https://www.gmanetwork.com/news/topstories/nation/863196/cadets-now-receive-additional-benefits-pnpa-official-says/story/,"Mar 08, 2023"
1085,DOTr’s Bautista: We never recommended immediate phaseout of traditional jeepneys,https://www.gmanetwork.com/news/topstories/nation/863188/dotr-s-bautista-we-never-recommended-immediate-phaseout-of-traditional-jeepneys/story/,"Mar 08, 2023"
1086,8 women farmers facing syndicated estafa case seek DOJ's help,https://www.gmanetwork.com/news/topstories/nation/863182/8-women-farmers-facing-syndicated-estafa-case-seek-doj-s-help/story/,"Mar 08, 2023"
1087,Marcos vows more Kadiwa stalls for labor sector,https://www.gmanetwork.com/news/topstories/nation/863178/marcos-vows-more-kadiwa-stalls-for-labor-sector/story/,"Mar 08, 2023"
1088,Marcos hopes oil spill cleanup in Mindoro won't take months,https://www.gmanetwork.com/news/topstories/nation/863176/marcos-hopes-oil-spill-cleanup-in-mindoro-won-t-take-months/story/,"Mar 08, 2023"
1089,Transport groups hail strike as successful as gov’t agrees to revisit modernization guidelines,https://www.gmanetwork.com/news/topstories/nation/863170/transport-groups-hail-strike-as-successful-as-gov-t-agrees-to-revisit-modernization-guidelines/story/,"Mar 08, 2023"
1090,LTFRB lauds end of transport strike,https://www.gmanetwork.com/news/topstories/nation/863168/ltfrb-lauds-end-of-transport-strike/story/,"Mar 08, 2023"
1091,"Marcos wants to ensure no one loses job in PUV modernization, thanks groups for ending strike",https://www.gmanetwork.com/news/topstories/nation/863161/marcos-wants-to-ensure-no-one-loses-job-in-puv-modernization-thanks-groups-for-ending-strike/story/,"Mar 08, 2023"
1092,Philippines ranks 51st out of 163 countries in impunity index,https://www.gmanetwork.com/news/topstories/nation/863127/philippines-ranks-51st-out-of-163-countries-in-impunity-index/story/,"Mar 07, 2023"
1093,"House panel chair: Con-con delegates may make political amendments, change Bill of Rights",https://www.gmanetwork.com/news/topstories/nation/863107/house-panel-chair-con-con-delegates-may-make-political-amendments-change-bill-of-rights/story/,"Mar 07, 2023"
1094,Solons hit Cha-cha budget amid inflation; proponent says it's investment,https://www.gmanetwork.com/news/topstories/nation/863116/solons-hit-cha-cha-budget-amid-inflation-proponent-says-it-s-investment/story/,"Mar 07, 2023"
1095,House approves con-con bill on second reading,https://www.gmanetwork.com/news/topstories/nation/863104/house-approves-con-con-bill-for-on-second-reading/story/,"Mar 07, 2023"
1096,CIDG files murder complaints vs Negros Oriental Rep. Teves over 2019 killings,https://www.gmanetwork.com/news/topstories/nation/863085/cidg-files-murder-complaints-vs-negros-oriental-rep-teves-over-2019-killings/story/,"Mar 07, 2023"
1097,PNP awaits regional reports as Marcos orders identification of crime ‘hotspots’,https://www.gmanetwork.com/news/topstories/nation/863075/pnp-awaits-regional-reports-as-marcos-orders-identification-of-crime-hotspots/story/,"Mar 07, 2023"
1098,Marcos: Military’s capability still needs improvement to ‘cover our territory’,https://www.gmanetwork.com/news/topstories/nation/863067/marcos-military-s-capability-still-needs-improvement-to-cover-our-territory/story/,"Mar 07, 2023"
1099,Chinese militia vessels near Pag-asa Island not responding to PH warnings — PCG,https://www.gmanetwork.com/news/topstories/nation/863059/chinese-militia-vessels-near-pag-asa-island-not-responding-to-ph-warnings-pcg/story/,"Mar 07, 2023"
1100,BuCor defers plan to transfer headquarters to Masungi Georeserve,https://www.gmanetwork.com/news/topstories/nation/863055/bucor-defers-plan-to-transfer-headquarters-to-masungi-georeserve/story/,"Mar 07, 2023"
1101,"DOT lifts face mask, vaccination policies in tourist spots",https://www.gmanetwork.com/news/topstories/nation/863052/dot-lifts-face-mask-vaccination-policies-in-tourist-spots/story/,"Mar 07, 2023"
1102,Group protests in front of DOJ on Bloody Sunday 2nd anniversary,https://www.gmanetwork.com/news/topstories/nation/863045/group-protests-in-front-of-doj-on-bloody-sunday-2nd-anniversary/story/,"Mar 07, 2023"
1103,Frat members rejected suggestion to bring Salilig to hospital —witness,https://www.gmanetwork.com/news/topstories/nation/863040/frat-members-rejected-suggestion-to-bring-salilig-to-hospital-witness/story/,"Mar 07, 2023"
1104,DOTr to raise subsidy for modern jeepneys to P260K,https://www.gmanetwork.com/news/topstories/nation/863027/dotr-to-raise-subsidy-for-modern-jeepneys-to-p260k/story/,"Mar 07, 2023"
1105,Remaining suspects in Degamo slay still in Negros —police,https://www.gmanetwork.com/news/topstories/nation/863021/remaining-suspects-in-degamo-slay-still-in-negros-police/story/,"Mar 07, 2023"
1106,Cagayan Gov. Mamba keeps seat after Comelec reverses December ruling,https://www.gmanetwork.com/news/topstories/nation/863004/cagayan-governor-mamba-keeps-seat-after-comelec-reverses-disqualification-in-december/story/,"Mar 07, 2023"
1107,Negros Oriental congressman Teves denies role in Degamo killing,https://www.gmanetwork.com/news/topstories/nation/862996/negros-oriental-congressman-teves-denies-role-in-degamo-killing/story/,"Mar 06, 2023"
1108,"Senate passes bill limiting fixed terms in AFP to chief of staff, 4 others",https://www.gmanetwork.com/news/topstories/nation/862990/senate-passes-bill-limiting-fixed-terms-in-afp-to-chief-of-staff-4-others/story/,"Mar 06, 2023"
1109,"House bill to set up evacuation centers in every city, municipality OK’d on final reading",https://www.gmanetwork.com/news/topstories/nation/862980/house-bill-to-set-up-evacuation-centers-in-every-city-municipality-ok-d-on-final-reading/story/,"Mar 06, 2023"
1110,House approves Marcos-backed VAT refund for tourists bill,https://www.gmanetwork.com/news/topstories/nation/862979/house-approves-marcos-backed-vat-refund-for-tourists-bill/story/,"Mar 06, 2023"
1111,DICT says SIM card registration rate at 23.97%,https://www.gmanetwork.com/news/topstories/nation/862968/dict-says-sim-card-registration-rate-at-23-97/story/,"Mar 06, 2023"
1112,DOH transfers HTA operations to DOST,https://www.gmanetwork.com/news/topstories/nation/862953/doh-transfers-hta-operations-to-dost/story/,"Mar 06, 2023"
1113,DOH logs 913 fresh COVID-19 cases from Feb. 27-Mar. 5,https://www.gmanetwork.com/news/topstories/nation/862956/doh-logs-913-fresh-covid-19-cases-from-feb-27-mar-5/story/,"Mar 06, 2023"
1114,Bill condoning farmers' loans under CARP gets Senate's final nod,https://www.gmanetwork.com/news/topstories/nation/862945/bill-condoning-farmers-loans-under-carp-gets-senate-s-final-nod/story/,"Mar 06, 2023"
1115,Senate OKs bill creating intervention program for students with low proficiency in basic subjects,https://www.gmanetwork.com/news/topstories/nation/862944/senate-oks-bill-creating-intervention-program-for-students-with-low-proficiency-in-basic-subjects/story/,"Mar 06, 2023"
1116,Senate probe into spate of attacks vs local officials sought after Degamo death,https://www.gmanetwork.com/news/topstories/nation/862932/senate-probe-into-spate-of-attacks-vs-local-officials-sought-after-degamo-death/story/,"Mar 06, 2023"
1117,PNP working with DOJ to place suspects in Salilig’s death on Immigration watch list,https://www.gmanetwork.com/news/topstories/nation/862928/pnp-working-with-doj-to-place-suspects-in-salilig-s-death-on-immigration-watch-list/story/,"Mar 06, 2023"
1118,No suspension of classes amid ‘problematic’ transport strike —VP Sara,https://www.gmanetwork.com/news/topstories/nation/862921/no-suspension-of-classes-amid-problematic-transport-strike-vp-sara/story/,"Mar 06, 2023"
1119,Palace says there is no disruption in transpo amid groups' strike,https://www.gmanetwork.com/news/topstories/nation/862916/palace-claims-no-disruption-in-transpo-amid-groups-strike/story/,"Mar 06, 2023"
1120,DOTr says railway lines ready to extend ops amid transport strike,https://www.gmanetwork.com/news/topstories/nation/862911/dotr-says-railway-lines-ready-to-extend-ops-amid-transport-strike/story/,"Mar 06, 2023"
1121,"Transport strike pushes through, LGUs offer 'libreng sakay'",https://www.gmanetwork.com/news/topstories/nation/862905/transport-strike-pushes-through-lgus-offer-libreng-sakay/story/,"Mar 06, 2023"
1122,Police identify 5 suspects in alleged hazing death of University of Cebu student,https://www.gmanetwork.com/news/topstories/nation/862889/police-identify-5-suspects-in-alleged-hazing-death-of-university-of-cebu-student/story/,"Mar 05, 2023"
1123,Karapatan calls on government to stop playing ‘sovereignty’ card on ICC drug war probe,https://www.gmanetwork.com/news/topstories/nation/862882/karapatan-calls-on-government-to-stop-playing-sovereignty-card-on-icc-drug-war-probe/story/,"Mar 05, 2023"
1124,"DOH provides medical aid, supplies to those affected by Mindoro oil spill",https://www.gmanetwork.com/news/topstories/nation/862879/doh-provides-medical-aid-supplies-to-those-affected-by-mindoro-oil-spill/story/,"Mar 05, 2023"
1125,Passengers urged to allot ample time to get to NAIA amid transport strike,https://www.gmanetwork.com/news/topstories/nation/862862/passengers-urged-to-allot-ample-time-to-get-to-naia-amid-transport-strike/story/,"Mar 05, 2023"
1126,"FEJODAP, LTOP among groups that won't join in week-long strike",https://www.gmanetwork.com/news/topstories/nation/862854/fejodap-ltop-among-groups-that-won-t-join-in-week-long-strike/story/,"Mar 05, 2023"
1127,"PSA: More than 50M Filipinos now have their PhilIDs, ePhilIDs",https://www.gmanetwork.com/news/topstories/nation/862850/psa-more-than-50m-filipinos-now-have-their-philids-ephilids/story/,"Mar 05, 2023"
1128,"Disinformation, red-tagging of opposition lawmakers in PH ‘increased alarmingly’ ahead of 2022 elections — APHR",https://www.gmanetwork.com/news/topstories/nation/862836/disinformation-red-tagging-of-opposition-lawmakers-in-ph-increased-alarmingly-ahead-of-2022-elections-a/story/,"Mar 05, 2023"
1129,"Chinese navy ship, militia vessels spotted near Pag-asa Island - PCG",https://www.gmanetwork.com/news/topstories/nation/862823/chinese-navy-ship-militia-vessels-spotted-near-pag-asa-island-pcg/story/,"Mar 04, 2023"
1130,3 suspects in Gov. Degamo killing arrested,https://www.gmanetwork.com/news/topstories/nation/862816/authorities-arrest-3-suspects-in-gov-degamo-killing/story/,"Mar 04, 2023"
1131,DOJ offers P5 million reward for information on Negros Oriental governor's killers,https://www.gmanetwork.com/news/topstories/nation/862810/doj-offers-p5-million-reward-for-information-on-negros-oriental-governor-s-killers/story/,"Mar 04, 2023"
1132,DILG orders manhunt for killers of Negros Oriental Gov. Degamo,https://www.gmanetwork.com/news/topstories/nation/862802/dilg-orders-manhunt-for-killers-of-negros-oriental-gov-degamo/story/,"Mar 04, 2023"
1133,Alleged hazing victim John Matthew Salilig laid to rest in Zamboanga City,https://www.gmanetwork.com/news/topstories/nation/862793/alleged-hazing-victim-john-matthew-salilig-laid-to-rest-in-zamboanga-city/story/,"Mar 04, 2023"
1134,"Sandiganbayan finds ex-PAGCOR chief Genuino, 2 others guilty of graft",https://www.gmanetwork.com/news/topstories/nation/862679/sandiganbayan-finds-ex-pagcor-chief-genuino-2-others-guilty-of-graft/story/,"Mar 04, 2023"
1135,Why PUV modernization can't get over the hump,https://www.gmanetwork.com/news/topstories/nation/862753/why-puv-modernization-can-t-get-over-the-hump/story/,"Mar 04, 2023"
1136,"DepEd says no class suspension amid transport holiday, urges ‘alternative delivery modes’",https://www.gmanetwork.com/news/topstories/nation/862751/deped-says-no-class-suspension-amid-transport-holiday-urges-alternative-delivery-modes/story/,"Mar 03, 2023"
1137,"Philippines reports 142 COVID-19 cases; active tally at 9,355",https://www.gmanetwork.com/news/topstories/nation/862740/philippines-reports-142-covid-19-cases-active-tally-at-9-355/story/,"Mar 03, 2023"
1138,"Marcos cites importance of digitalization, key role of fast, affordable internet",https://www.gmanetwork.com/news/topstories/nation/862736/marcos-cites-importance-of-digitalization-key-role-of-fast-affordable-internet/story/,"Mar 03, 2023"
1139,Marcos admin ready in case transport strike pushes through,https://www.gmanetwork.com/news/topstories/nation/862733/marcos-admin-ready-in-case-transport-strike-pushes-through/story/,"Mar 03, 2023"
1140,DOH coordinates with DepEd for basic training module on suicide prevention in schools,https://www.gmanetwork.com/news/topstories/nation/862724/doh-coordinates-with-deped-for-basic-training-module-on-suicide-prevention-in-schools/story/,"Mar 03, 2023"
1141,Senators want to see effects of new economic laws before supporting Cha-cha — Villanueva,https://www.gmanetwork.com/news/topstories/nation/862718/senators-want-to-see-effects-of-new-economic-laws-before-supporting-cha-cha-villanueva/story/,"Mar 03, 2023"
1142,"Oil spill stirs up bayanihan spirit among gov't agencies, fisherfolk",https://www.gmanetwork.com/news/topstories/nation/862695/oil-spill-stirs-up-bayanihan-spirit-among-gov-t-agencies-fisherfolk/story/,"Mar 03, 2023"
1143,PNP vows to resolve case of alleged hazing victim John Matthew Salilig,https://www.gmanetwork.com/news/topstories/nation/862686/pnp-vows-to-resolve-case-of-alleged-hazing-victim-john-matthew-salilig/story/,"Mar 03, 2023"
1144,"Pimentel backs call to scrap mandatory ROTC bill after Salilig's death; Bato, Win defend measure",https://www.gmanetwork.com/news/topstories/nation/862677/pimentel-backs-call-to-scrap-mandatory-rotc-bill-after-salilig-s-death-bato-win-defend-measure/story/,"Mar 03, 2023"
1145,Marcos cites Japan's role in Ph's infra development,https://www.gmanetwork.com/news/topstories/nation/862672/marcos-cites-japan-s-role-in-ph-s-infra-development/story/,"Mar 03, 2023"
1146,3 more persons of interest in Salilig's death expected to surrender —police,https://www.gmanetwork.com/news/topstories/nation/862659/3-more-persons-of-interest-in-salilig-s-death-expected-to-surrender-police/story/,"Mar 03, 2023"
1147,"Galvez: EDCA projects in Philippines meant for deterrence, not war",https://www.gmanetwork.com/news/topstories/nation/862646/galvez-edca-projects-in-philippines-meant-for-deterrence-not-war/story/,"Mar 03, 2023"
1148,Missing medevac chopper also delivers aid to Palawan’s remote areas,https://www.gmanetwork.com/news/topstories/nation/862638/missing-medevac-chopper-also-delivers-aid-to-palawan-s-remote-areas/story/,"Mar 02, 2023"
1149,Rizal Tech grad tops February 2023 Mechanical Engineers Licensure exams,https://www.gmanetwork.com/news/topstories/nation/862635/rizal-tech-grad-tops-february-2023-mechanical-engineers-licensure-exams/story/,"Mar 02, 2023"
1150,Bodies of all 4 Cessna passengers retrieved,https://www.gmanetwork.com/news/topstories/nation/862623/bodies-of-all-4-cessna-passengers-retrieved/story/,"Mar 02, 2023"
1151,LTFRB invites transport group to dialogue after request for new deadline,https://www.gmanetwork.com/news/topstories/nation/862619/ltfrb-invites-transport-group-to-dialogue-after-request-for-new-deadline/story/,"Mar 02, 2023"
1152,"DOH posts 166 new COVID-19 infections; active tally at 9,308",https://www.gmanetwork.com/news/topstories/nation/862610/doh-posts-166-new-covid-19-infections-active-tally-at-9-308/story/,"Mar 02, 2023"
1153,Unions urge Marcos to ratify ILO Convention 190,https://www.gmanetwork.com/news/topstories/nation/862605/unions-urge-marcos-to-ratify-ilo-convention-190/story/,"Mar 02, 2023"
1154,"DOTr, LTFRB: Traditional jeepneys can still operate beyond deadline if they join coops",https://www.gmanetwork.com/news/topstories/nation/862603/dotr-ltfrb-traditional-jeepneys-can-still-operate-beyond-deadline-if-they-join-coops/story/,"Mar 02, 2023"
1155,DFA: Philippines now crafting guidelines for joint patrols in West PH Sea,https://www.gmanetwork.com/news/topstories/nation/862589/dfa-philippines-now-crafting-guidelines-for-joint-patrols-in-west-ph-sea/story/,"Mar 02, 2023"
1156,"Palace bares new appointees in DA, DILG, DOLE",https://www.gmanetwork.com/news/topstories/nation/862584/palace-bares-new-appointees-in-da-dilg-dole/story/,"Mar 02, 2023"
1157,House panel urged to conduct probe on planned jeepney phaseout,https://www.gmanetwork.com/news/topstories/nation/862581/house-panel-urged-to-conduct-probe-on-planned-jeepney-phaseout/story/,"Mar 02, 2023"
1158,"Groups: Gov't must support introduction of e-vehicles through policy-making, power generation",https://www.gmanetwork.com/news/topstories/nation/862573/groups-gov-t-must-support-introduction-of-e-vehicles-through-policy-making-power-generation/story/,"Mar 02, 2023"
1159,6 persons of interest in case of Adamson student's death attend inquest proceedings,https://www.gmanetwork.com/news/topstories/nation/862568/6-persons-of-interest-in-case-of-adamson-student-s-death-attend-inquest-proceedings/story/,"Mar 02, 2023"
1160,DOE rules out rotational brownouts during dry season,https://www.gmanetwork.com/news/topstories/nation/862564/doe-rules-out-rotational-brownouts-during-dry-season/story/,"Mar 02, 2023"
1161,CHR conducts own probe on Adamson student's death,https://www.gmanetwork.com/news/topstories/nation/862551/conducts-own-probe-on-adamson-student-s-death/story/,"Mar 02, 2023"
1162,"Speaker Romualdez puts up P500,000 reward for arrest of suspects in Salilig hazing",https://www.gmanetwork.com/news/topstories/nation/862526/speaker-romualdez-puts-up-p500-000-reward-for-arrest-of-suspects-in-salilig-hazing/story/,"Mar 02, 2023"
1163,"House Appropriations chair pushing for solar panels, new technology to hike farm yield",https://www.gmanetwork.com/news/topstories/nation/862520/house-pushing-for-solar-panels-new-technology-to-hike-farm-yield/story/,"Mar 01, 2023"
1164,Marcos on Adamson student's death: Justice will be served,https://www.gmanetwork.com/news/topstories/nation/862515/marcos-on-adamson-student-s-death-justice-will-be-served/story/,"Mar 01, 2023"
1165,Comelec halts proclamation of Erwin Tulfo amid DQ petition,https://www.gmanetwork.com/news/topstories/nation/862507/comelec-halts-proclamation-of-erwin-tulfo-amid-dq-petition/story/,"Mar 01, 2023"
1166,Imee Marcos confronts Galvez on reported EDCA sites near Taiwan Strait,https://www.gmanetwork.com/news/topstories/nation/862491/imee-marcos-confronts-galvez-on-reported-edca-sites-near-taiwan-strait/story/,"Mar 01, 2023"
1167,House OKs bill allowing foreign private firms to fund ODA,https://www.gmanetwork.com/news/topstories/nation/862495/house-oks-bill-allowing-foreign-private-firms-to-fund-oda/story/,"Mar 01, 2023"
1168,"Philippines logs 121 new COVID-19 cases; active tally at 9,230",https://www.gmanetwork.com/news/topstories/nation/862485/philippines-logs-121-new-covid-19-cases-active-tally-at-9-230/story/,"Mar 01, 2023"
1169,House OKs Magna Carta for Filipino Seafarers on second reading,https://www.gmanetwork.com/news/topstories/nation/862481/house-oks-magna-carta-for-filipino-seafarers-on-second-reading/story/,"Mar 01, 2023"
1170,7 suspects involved in alleged hazing death of Adamson student now under police custody,https://www.gmanetwork.com/news/topstories/nation/862474/7-suspects-involved-in-alleged-hazing-death-of-adamson-student-now-under-police-custody/story/,"Mar 01, 2023"
1171,DOJ orders withdrawal of cases with no certainty of conviction from first-level courts,https://www.gmanetwork.com/news/topstories/nation/862469/doj-orders-withdrawal-of-cases-with-no-certainty-of-conviction-from-first-level-courts/story/,"Mar 01, 2023"
1172,Majority of unsuccessful gov’t procurements fail during invitation to bid stage —GPPB,https://www.gmanetwork.com/news/topstories/nation/862449/majority-of-unsuccessful-gov-t-procurements-fail-during-invitation-to-bid-stage-gppb/story/,"Mar 01, 2023"
1173,NLEX connector España section to open on March 27,https://www.gmanetwork.com/news/topstories/nation/862455/nlex-connector-espana-section-to-open-on-march-27/story/,"Mar 01, 2023"
1174,"Dela Rosa: ICC probe, PRRD's exit weaken gov't anti-drug drive",https://www.gmanetwork.com/news/topstories/nation/862446/dela-rosa-icc-probe-prrd-s-exit-weaken-gov-t-anti-drug-drive/story/,"Mar 01, 2023"
1175,PNP receives $3M worth of counter-terror gear from US,https://www.gmanetwork.com/news/topstories/nation/862439/pnp-receives-3m-worth-of-counter-terror-gear-from-us/story/,"Mar 01, 2023"
1176,OTS personnel arrested for allegedly stealing Chinese passenger's smartwatch in NAIA,https://www.gmanetwork.com/news/topstories/nation/862434/ots-personnel-arrested-for-allegedly-stealing-chinese-passenger-s-smartwatch-in-naia/story/,"Mar 01, 2023"
1177,Malaysia PM Anwar arrives in Philippines for official visit,https://www.gmanetwork.com/news/topstories/nation/862419/malaysia-pm-anwar-arrives-in-philippines-for-official-visit/story/,"Mar 01, 2023"
1178,House bill seeks additional benefits for former PH presidents,https://www.gmanetwork.com/news/topstories/nation/862420/house-bill-seeks-additional-benefits-for-former-ph-presidents/story/,"Mar 01, 2023"
1179,Abalos on efforts vs. big drug groups: Record will speak for itself,https://www.gmanetwork.com/news/topstories/nation/862412/authorities-going-after-drug-syndicates-not-just-small-suspects-officials/story/,"Mar 01, 2023"
1180,Marcos hopes transport strike won't push through,https://www.gmanetwork.com/news/topstories/nation/862389/marcos-hopes-transport-strike-won-t-push-through/story/,"Mar 01, 2023"
1181,"Political scientist Aries Arugay tackles PH foreign policy, Ukraine-Russia conflict",https://www.gmanetwork.com/news/topstories/nation/862375/political-scientist-aries-arugay-tackles-ph-foreign-policy-ukraine-russia-conflict/story/,"Mar 01, 2023"
1182,House adopts resolution to establish eCongress,https://www.gmanetwork.com/news/topstories/nation/862368/house-adopts-resolution-to-establish-econgress/story/,"Mar 01, 2023"
1183,Philippine humanitarian team returns from Turkey,https://www.gmanetwork.com/news/topstories/nation/862361/philippine-humanitarian-team-returns-from-turkey/story/,"Feb 28, 2023"
1184,"House leaders meet PNP, DILG over attacks vs. local execs",https://www.gmanetwork.com/news/topstories/nation/862355/house-leaders-meet-pnp-dilg-over-attacks-vs-local-execs/story/,"Feb 28, 2023"
1185,"City official identifies suppliers, judge questions faxed docs in Enrile PDAF case",https://www.gmanetwork.com/news/topstories/nation/862345/city-official-identifies-suppliers-judge-questions-faxed-docs-in-enrile-pdaf-case/story/,"Feb 28, 2023"
1186,House junks Lagman's bid to stop Cha-cha deliberations,https://www.gmanetwork.com/news/topstories/nation/862329/house-junks-lagman-s-bid-to-stop-cha-cha-deliberations/story/,"Feb 28, 2023"
1187,Comelec: Further P3.8 billion needed for con-con delegate-barangay-SK polls,https://www.gmanetwork.com/news/topstories/nation/862324/comelec-further-p3-8-billion-needed-for-con-con-delegate-barangay-sk-polls/story/,"Feb 28, 2023"
1188,Vergeire: IATF wants alert level system be COVID-19 risk communication tool,https://www.gmanetwork.com/news/topstories/nation/862317/vergeire-iatf-wants-alert-level-system-be-covid-19-risk-communication-tool/story/,"Feb 28, 2023"
1189,Bautista says PUV modernization program to stay,https://www.gmanetwork.com/news/topstories/nation/862312/bautista-says-puv-modernization-program-to-stay/story/,"Feb 28, 2023"
1190,Bato eyes probe on ‘recycling’ of seized drugs,https://www.gmanetwork.com/news/topstories/nation/862301/bato-eyes-probe-on-recycling-of-seized-drugs/story/,"Feb 28, 2023"
1191,Maynilad announces up to 57 hours of water service interruptions,https://www.gmanetwork.com/news/topstories/nation/862296/maynilad-announces-up-to-57-hours-of-water-service-interruptions/story/,"Feb 28, 2023"
1192,NIA chief bats for P200-B yearly budget for dam projects,https://www.gmanetwork.com/news/topstories/nation/862291/nia-chief-bats-for-p200-b-yearly-budget-for-dam-projects/story/,"Feb 28, 2023"
1193,Marcos reappoints Manuel Teehankee as PH representative to WTO,https://www.gmanetwork.com/news/topstories/nation/862288/marcos-reappoints-manuel-teehankee-as-ph-representative-to-wto/story/,"Feb 28, 2023"
1194,Imee wants one gov't-accredited child development worker per daycare center,https://www.gmanetwork.com/news/topstories/nation/862279/imee-wants-one-gov-t-accredited-child-development-worker-per-daycare-center/story/,"Feb 28, 2023"
1195,DBM releases P495M for right-of-way payment for NLEX Connector project,https://www.gmanetwork.com/news/topstories/nation/862262/dbm-releases-p495m-for-right-of-way-payment-for-nlex-connector-project/story/,"Feb 28, 2023"
1196,"Three killed as pick-up hits motorcycle, parked car in Lipa",https://www.gmanetwork.com/news/topstories/nation/862235/three-killed-as-pick-up-hits-motorcycle-parked-car-in-lipa/story/,"Feb 28, 2023"
1197,Hontiveros calls for Senate recommendation to drop de Lima charges,https://www.gmanetwork.com/news/topstories/nation/862221/hontiveros-calls-for-senate-recommendation-to-drop-de-lima-charges/story/,"Feb 27, 2023"
1198,Philippines records 832 new COVID-19 cases from Feb. 20-26,https://www.gmanetwork.com/news/topstories/nation/862216/philippines-records-832-new-covid-19-cases-from-feb-20-26/story/,"Feb 27, 2023"
1199,"House panel subpoenas warehouse owners over onion supply, high prices",https://www.gmanetwork.com/news/topstories/nation/862211/house-panel-subpoenas-warehouse-owners-over-onion-supply-high-prices/story/,"Feb 27, 2023"
1200,Padilla wants party-list system abolition amid Cha-cha talks,https://www.gmanetwork.com/news/topstories/nation/862202/padilla-wants-party-list-system-abolition-amid-cha-cha-talks/story/,"Feb 27, 2023"
1201,VP Sara rated ‘excellent’ in December 2022 SWS satisfaction survey,https://www.gmanetwork.com/news/topstories/nation/862194/vp-sara-rated-excellent-in-december-2022-sws-satisfaction-survey/story/,"Feb 27, 2023"
