,Title,Author,Date,Text
46,"Bill seeking refund for bad telco, internet service filed in Senate","By HANA BORDEY, GMA Integrated News",2023-05-03," Senator Jinggoy Estrada has filed a bill seeking to require public telecommunication entities (PTEs) and internet service providers (ISPs) to refund subscribers if service interruptions have accumulated at least 24 hours in a month.
 Senate Bill 2074 or the proposed Refund for Internet and Telecommunications Service Outages and Disruptions Act orders PTEs and ISPs to institute a mechanism that will enable them to automatically refund or adjust the bills of their postpaid and prepaid subscribers whenever there are service interruptions.
 The proposed measure will amend Section 20 of Republic Act 7925, otherwise known as the Public Telecommunications Policy Act of the Philippines, to insert a provision mandating refund credit to a customer who experienced a service outage and disruption for an aggregate period of 24 hours or more within a month.
 Estrada, vice chairperson of the Senate committee on public services, said the measure intends to implement fair charging of services of telcos and ISPs to the consumers.
 The lawmaker said it is important that consumers receive the service worth every cent that they pay, and they will not be charged for the service that they were not able to avail of.
 “A refund should be in order if the service outages would accumulate to 24 hours in a month. Serbisyo ang binabayaran natin. Kapag hindi ka nakabayad ng iyong bill sa itinakda nilang due date ng pagbabayad, mabilis pa sa alas kwatro ang pagputol nila ng linya. Kung hindi rin naman nila matutumbasan ang serbisyong binabayaran natin, dapat ikaltas ito sa ating mga bayarin,” Estrada said in a statement.
 (We are paying for their services. If a consumer fails to pay his bill on their due date, these companies are very quick in cutting their services. If they cannot provide the services that we are paying for, then it should be deducted from our bills.)
 “Bakit tayo magbabayad sa serbisyong hindi naman natin napakinabangan? At sa panahon na halos nakadepende ang bawat galaw natin sa mga gadgets at digital devices, mahalaga ang pagkakaroon ng mabilis, accessible, at reliable connection,” he added.
 (Why are we going to pay for services which we were not able to avail of? In this age when we depend on gadgets and digital devices, it is important that we have a fast, accessible, and reliable connection.)—AOL, GMA Integrated News
"
47,Metro Manila’s COVID-19 positivity rate jumps to 18.8% —OCTA,By GMA Integrated News,2023-05-03," The seven-day positivity rate in the National Capital Region (NCR) soared to 18.8% as of May 1, according to independent monitoring group OCTA Research.
 In a tweet, OCTA research fellow Dr. Guido David said the positivity rate in the capital region increased to 18.8% from the 11.7% reported on April 24.
 Positivity rate refers to the percentage of people who were found positive for COVID-19 among the total number of individuals tested.
 Data from the Department of Health shows that 843 new COVID-19 cases were recorded in the country on Tuesday, bringing the total nationwide tally to 4,095,468. The active infections were at 7,037.
 NCR reported the largest number of new COVID-19 cases in the last two weeks with 3,569. It was followed by Calabarzon with 1,666, Central Luzon with 502, Western Visayas with 451, and Davao Region with 422. — Sundy Locus/BM, GMA Integrated News
"
48,MIAA: Contingencies in place for ‘unadvised’ passengers on May 17 airspace shutdown,"By TED CORDERO, GMA Integrated News",2023-05-03," The Manila International Airport Authority (MIAA) has put in place contingency measures for passengers who will still arrive at the Ninoy Aquino International Airport (NAIA) during the six-hour Philippine airspace shutdown on May 17.
 At a press briefing, MIAA officer-in-charge (OIC) Senior Assistant General Manager Bryan Co said the agency is expecting 10% to 15% of passengers who would be uninformed of the planned shutdown of the Philippine airspace.
 “MIAA is planning for contingencies in case there are passengers that are unadvised,” Co said.
 The MIAA OIC said the NAIA operator is working with airlines operating at the country’s main gateway to provide “amenities” for passengers “in case they arrive early.”
 On Tuesday, the MIAA announced the country’s airspace will be shut down on May 17 to give way for maintenance activities on the country’s air traffic management system to avoid a repeat of the infamous New Year’s Day shutdown.
 The airspace shutdown will be from 12 midnight until 6 a.m. on May 17.
 Co said the MIAA has already advised airlines ahead to “ensure that all passengers are advised on a timely manner.”
 The airspace shutdown is in line with the scheduled maintenance or replacement of the UPS of the CNS/ATM.
 UPS stands for the Uninterruptible Power Supply while CNS/ATM refers to the Communications, Navigations, Surveillance/Air Traffic Management.
 For his part, Civil Aviation Authority of the Philippines (CAAP) spokesperson Eric Apolonio said the agency has already coordinated with all the airlines and airport operators to prepare for the maintenance activity.
 Apolonio said that while the maintenance activity is scheduled for six hours, the actual repairs could be shorter.
 ""Hopefully baka 4:30 [a.m.]…  sakali baka before 5 a.m. ma-lift na natin kung maayos talaga at mabilis ang proseso,"" the CAAP official said.
 On New Year’s Day, over 50,000 passengers were stranded due to the unexpected shutdown of the Philippine airspace caused by power outage because of several equipment malfunctions at the ATMC.
 Apolonio said after the maintenance activity there will be less likelihood that the New Year’s Day incident will happen again as redundancies, backups, and the maintenance provider are in place to fix the system should there be another malfunction.—AOL, GMA Integrated News
"
49,"US, South Korea ink partnership to boost PH’s climate resilience",By GMA Integrated News,2023-05-03," The United States and South Korea have signed a P111.5 million partnership to boost the capabilities of the cities in the Philippines to manage the impacts of climate change and natural disasters, according to the US Embassy in Manila on Wednesday.
 Under the agreement, the Korea International Cooperation Agency (KOICA) will support the US Agency for International Development’s (USAID) five-year Climate Resilient Cities Project.
 The project will benefit the cities of Batangas, Borongan, Cotabato, Iloilo, Legazpi, and Zamboanga, the US Embassy said.
 This will also enhance the capacity of the local government units (LGUs) to develop guidelines and use of climate adaptation technology, it added.
 Six LGUs and other stakeholders will also be supported to effectively disseminate climate-related information to local communities, increase access to climate financing for economic and social development, and promote natural climate solutions that strengthen cities’ resilience to climate change.
 The embassy also said that the US and South Korea will launch a partnership to prevent and reduce maritime pollution in Manila Bay.
 “As the US and South Korea are among the largest bilateral donors in the Philippines, this momentous partnership of USAID, KOICA, and the Philippine government will bring together our accumulated experience and technical expertise to build climate change and disaster resilience in the country,” KOICA Country Director Eunsub Kim said in a statement.
 This was the latest agreement between the USAID and KOICA following the signing of a memorandum of understanding in April 2021, in which two leading development agencies agreed to strategically collaborate on priority programs, including climate change-related initiatives, to advance development in the Philippines, according to the embassy. —Richa Noriega/KBK, GMA Integrated News
"
50,Zubiri on NAIA mess: Fix airport issues or let foreigners manage,"By HANA BORDEY, GMA Integrated News",2023-05-03," Senate President Juan Miguel Zubiri on Wednesday asked President Ferdinand “Bongbong” Marcos Jr. to issue an ultimatum to the management of the Ninoy Aquino International Airport (NAIA) to fix the problems at the country’s main gateway.   Alternatively, the government can enter into a contract with foreign firms to manage NAIA, the Senate leader said at the Kapihan sa Manila Bay forum.
 “The President should just give an ultimatum to the NAIA management… Kung di niyo kaya iyan, i-outsource na lang natin ‘yan. Gano’n na lang (If they can't do it, just outsource). It’s within his powers. And then we can do a bidding process and ask the internationally known and recognized airport management groups to manage it,” Zubiri said.
 “My point is mediocre is not an option for the Filipinos. We have to handle it efficiently and effectively. And that is why we are appealing to our public servants in our country,” he added.
 The Senate chief made the statement after a power outage hit NAIA Terminal 3 on Labor Day. The incident happened four months after the Philippine airspace shutdown on New Year’s Day.   Zubiri said the Philippines’ main airport can be handled by the group that manages Singapore’s Changi Airport, which was hailed as the world’s best airport for 2023, according to airport and airline review firm Skytrax.
 “Under the (Revised) Public Service Act, we approved the law, it can be run already by internationally known corporation. So that is an option kung hindi kaya ng mga kababayan, mga genius na nandodoon ngayon ay baka pwedeng ibigay na lang natin sa iba,” he said.
 (So that is an option; if our countrymen cannot do it, especially the geniuses at NAIA, maybe we can give the management of the airport to other people.)
 In a Super Radyo dzBB interview, Senate public services committee chairperson Grace Poe said she believes that the Labor Day power outage at NAIA was not due to sabotage but due to negligence.   The lawmaker said the incident was connected to the officials' admission that the power backup can only supply 30% of the airport’s electricity demand.   She also mentioned a 2017 audit of the airport’s electrical system, but there were no improvements or adjustments made over the past few years.
 “Parang nakikita ko medyo talagang may kapabayaan sapagkat nu’ng nakalipas na taon hindi naman nila sinabi sa amin na kailangan namin ng generator para magkaroon ng 100% backup. Bakit di nila sinabi yon?” she added.
 (I think there was negligence because, over the past year, they did not ask us for a generator for 100% backup power. Why didn't they tell us?)
 “Parang ina-angguluhan nila na national security issue ito. Hindi natin alam hangga’t matapos [ang imbestigasyon] pero sa tingin ko hindi e. Kasi alam nga nila na 30% power lang ang pwedeng mag-function pag nagkaron ng blackout. So obviously, talagang may kakulangan,” she went on.
 (It appears that they are portraying it as a national security issue. We won't know for sure until the investigation is over, but in my opinion, it's not. They were aware that in the event of a blackout, just 30% of systems would function. So obviously, there is a shortcoming on their part.)
 On the Manila International Airport Authority’s (MIAA) request for a P1-billion budget for the procurement of power generators for NAIA terminals in case of a power failure, Poe said the transportation officials should have requested this during the budget deliberations last year.
 Poe said they can tap the unprogrammed funds under the 2023 General Appropriations Act or revolving funds from NAIA operations.
 Meanwhile, Senate finance committee chairman Sonny Angara said the Department of Budget and Management should include MIAA’s request when they submit the proposed budget for fiscal year 2024 because this is considered “critical infrastructure.”
 A supplemental budget and the use of savings are other options to fund the requested power generator, he added.
 During the Kapihan sa Manila Bay forum, Zubiri said that they already told Transportation Secretary Jaime Bautista to provide a list of equipment that needs to be funded.
 “Airports are strategic facilities,” he said.
 Poe said she “intends” to call for a hearing not only to tackle the power outage in NAIA but also the other problems in the air transportation system and land transportation, including the failure of the Land Transportation Office to produce vehicle plates.
 She also urged Bautista, a former airline executive, to exercise caution when taking advice from his subordinates.
 “Sa tingin ko, kailangan din sya mag-ingat doon sa mga nagbibigay ng payo sa kanya kasi parang hindi natin alam kung tama ang intensyon ng mga ‘yan,” she said.
 (Because we cannot be certain that the advice is being given with the best of intentions, I believe he should act with caution.)
 “Ang DOTr napakalawak e. Kahit na ang expertise mo let’s say airline, meron pa rin d’yang ground transport, merong sea [transport]. So you really have to choose the right people because you can’t be an expert in [everything]…Parang nagkaroon ng lamat e. Parang nagkaroon ng blemish [‘yung record niya],” she added.
 (The DOTr is a big agency. Even if your expertise is, let’s say, airline, the department also supervises ground transport and sea transport. So you really have to choose the right people because you can’t be an expert in [everything] …It seems that his record has been blemished.)  —VBL, GMA Integrated News
"
51,Senate committed to pass minimum wage hike bill before sine die adjournment — Zubiri,"By HANA BORDEY, GMA Integrated News",2023-05-03," The Senate is committed to pass a bill that will increase the minimum wage in the country before the sine die adjournment on June 2, Senate President Juan Miguel Zubiri said Wednesday.
 “[The bill] has the support of the Senate President, the Majority Leader, the Minority Leader…in support of a legislated wage hike.  So, sa tingin ko, maikli na lang po ang debate doon sa Senado, [I think there will be a shorter debate on this] and we’re committed to hopefully pass this before the break,” Zubiri said during the Kapihan sa Manila Bay forum.
 ”As far as [I] and many of my colleagues are concerned, we want to make this a stand, a statement that the Senate is looking out for the welfare of our workers. It is not a political gimmick. Hindi po ito political gimmick,” he added.
 The sessions in Congress will resume on May 8 and will adjourn sine die on June 2.
 While he is pushing for a legislative wage hike, Zubiri said they will still hear the concerns of the business sector, especially the micro, small and medium enterprises (MSMEs).
 “Ang pakiusap po ni Senator Jinggoy Estrada sa akin, [he is the] chairman ng Committee on Labor – tignan natin kung puwede nating gawing graduated for micro and small and medium enterprises. Para sa ganoon, ‘yong mga livelihood rin ng mga maliliit na negosyo at livelihood ng ating mga MSMEs ay hindi apektado,” he said.
 [What Senator Jinggoy is asking is if it would be possible if (the increase) will be graduated for micro and small medium enterprises, so that the livelihood of our MSMEs won’t be affected.]
 “Dahil malaki naman talaga ‘pag almost P3,000 ang dagdag sa sweldo ng iba’t ibang mga workers nila.  So, we can do a graduated [increase] depending on the total income generated by the corporation,” he added.
 Zubiri said they will “look for a balance” so they can pass the measure as early as possible.
 In the same forum, Zubiri took a swipe at the Regional Tripartite Wages and Productivity Boards for the alleged slow resolution of petitions to increase the daily salary of workers.
 “Napakahina ng regional wage boards, napakabagal ng galaw nila. At kung hindi lang umiiyak at nagra-rally ang mga manggagawa sa ibat-ibang tanggapan ng regional wage boards, hindi po gumagalaw ang ating mga regional wage boards. Pag gumalaw naman, ang kanilang increase ay P16, P15 kada araw. Ano po ang makakain ng tao sa P15,” he said.
 “Alam ninyo po ganito mangyayari dyan, there will be a diaspora of Filipino workers. Maraming aalis ng bansa dahil hindi nila kaya ang mga sweldo na tinatanggap nila dito,” he added. 
 He also observed that Labor Secretary Bienvenido Laguesma is not calling on the regional wage boards to fast-track the resolution of petitions to increase the minimum wage for workers.
 “I appeal to the Secretary, I understand his position na kailangan may balanse sa labor may balanse sa management at pagmamay-ari ng mga kumpanyang ito, but I have yet to hear from the Secretary his appeal to the regional wage boards to increase rates,” Zubiri said.
 Earlier this week, Estrada announced that the Senate Committee on Labor, Employment and Human Resources Development will tackle the bills seeking to increase the minimum wage in the country on May 10.
 Among the measures that are expected to be tackled are the bill seeking to reform the system of increasing the minimum wage, the bill seeking to provide P150 across the board wage increase and the bill amending the Wage Rationalization Act, which will impose penalties against employers who do not follow the daily wage increases.
 In March, Zubiri filed Senate Bill 2002 which proposes a P150.00 across the board increase in the minimum wage of workers in the private sector to cover food, water, fuel, electricity, clothing, transportation, rent, communications, and other personal needs. — RSJ/VBL, GMA Integrated News
"
52,Bryan Co designated as MIAA OIC after GM Chiong placed under preventive suspension,By GMA Integrated News,2023-05-03," Manila International Airport (MIAAO) Senior Assistant General Manager Bryan Co will take the helm of the agency as officer-in-charge after its chief, Cesar Chiong, was placed under preventive suspension by the Ombudsman.
 According to GMA Integrated News' reporter Joseph Morong’s tweet, Co was designated as officer-in-charge of MIAA on Wednesday after the agency’s board approved his designation in a meeting this morning.
 At a press briefing, Co said that “the plans and programs will continue to move forward as far as the MIAA is concerned.”
 The MIAA OIC said that the agency will continue to tackle the May power interruption at NAIA Terminal 3.
 “There are ongoing investigations and as discussed with you the other day, we have the technical side and we have the other side that where we involved NICA (National Intelligence Coordination Agency). So those things are continuing smoothly. So the transition is very orderly as far as the functions that were being done in the Office of the General Manager,” Co said.
 On May 1, a power outage hit Ninoy Aquino International Airport Terminal 3, resulting in the cancellation of dozens of flights.
 The MIAA said it is not ruling out sabotage as a reason behind the power outage.
 On Tuesday, Chiong announced that he was put under preventive suspension due to a complaint alleging he committed grave abuse of authority.
 Based on the Ombudsman’s order, Chiong along with MIAA Acting Assistant General Manager Irene Montalbo were placed under preventive suspension for alleged grave abuse of authority and grave misconduct.
 The Ombudsman said that Chiong appears to have abused his authority when he designated Montalbo as assistant general manager for finance and administration despite the latter’s unsatisfactory rating and when he reassigned about 285 MIAA employees.
 The MIAA chief, however, is confident he will be cleared from the allegations.
 ""I am confident of being vindicated and cleared in the end, after I am allowed to present my side as a result of my vision and plan to improve airport efficiency and the financial standing of the authority,"" said Chiong. —Ted Cordero/ VAL, GMA Integrated News
"
53,NWRB cuts water allocation for irrigation,"By TED CORDERO, GMA Integrated News",2023-05-03," The National Water Resources Board (NWRB) has reduced the water allocation from Angat Dam for irrigation, before completely suspending it for the rest of the month.
 In a Viber message, NWRB Executive Director Sevillo David Jr. said the water allocation for irrigation has been slashed to 10 cubic meters per second (cms) from 30 cms from May 1 to 10.
 “Harvesting at nasa terminal drainage na po sila kaya reduced na irrigation requirement for the month of May until resumption ng wet cropping season by middle of June,” David said.
 After May 10, the NWRB chief said water release for irrigation will be suspended “until the next cropping cycle to start by middle of June.”
 Angat Dam irrigates several farmlands in the provinces of Bulacan and Pampanga.
 Last month, the NWRB raised the allocation for the Metropolitan Waterworks and Sewerage System (MWSS) to 52 cms from the earlier approved increase of 50 cms. 
 The same allocation was also conditionally approved for the month of May.
 The MWSS is the government’s water distribution utility serving Metro Manila and nearby provinces. It has concession deals with Manila Water and Maynilad to serve the east and west zones of Metro Manila.  —KBK, GMA Integrated News
"
54,5 fratmen linked to Salilig hazing filed petition for bail — prosecutors,By GMA Integrated News,2023-05-03," Five of the accused in the death of Adamson University student John Matthew Salilig have filed their petition for bail, the prosecution panel said Wednesday.
 The panel of prosecutors told GMA News Online in a message that the first hearing on the petition for bail is set on May 17.
 The prosecutors made the statement after a pre-trial hearing on the case at the Biñan Regional Trial Court Branch 155 on Wednesday morning.
 On April 12, all of the accused pleaded not guilty to hazing charges and one of them filed a petition for bail.
 A complaint for violation of the Anti-Hazing Law was filed against Tau Gamma Phi fraternity members Earl Anthony Romero, Jerome Balot, Sandro Victorino, Michael Lambert Ritalde, Mark Pedrosa, master initiator Daniel Perry, and grand triskelion Tung Cheng Teng.
 The complaint was submitted for resolution in early March.
 On February 28, the body of Salilig, 24, was found in a shallow grave in Imus, Cavite ten days after he was reported missing. — Joviland Rita/RSJ, GMA Integrated News
"
55,Marcos: No sector that wasn't touched by PH-US partnership,"By ANNA FELICIA BAJO, GMA Integrated News",2023-05-03," WASHINGTON — President Ferdinand ""Bongbong"" Marcos Jr. said there is no sector that was not touched by the partnership between the Philippines and the United States.
 During a meeting with the United States-Philippines Society, Marcos said he was pleased with the significant progress both Manila and Washington have made towards strengthening security alliance.
 ""Yes now, prominent are the security defense issues, but if you look at what do we do in partnership, in coordination with the United States, and there’s no part of—there’s no sector that isn’t touched by that partnership,” he said.
 The President said the strengthening and deepening of relations between the two countries has been ""a big step forward with all the developments that have been happening.""
 “It has been terribly useful for us to talk about redefining our Mutual Defense Treaty and this, I think, has given us the opportunity to layout as you say that roadmap for the economy and for another big issue in the Philippines – climate change and all the other big issues,” he said.
 The USPS vowed for greater cooperation and partnership in the development and economy of the Philippines. It is a non-profit, bi-national organization of prominent civic and business leaders of the US and the Philippines.
 Meanwhile, Marcos also highlighted the role the private sector plays in economic development as he ""hopes to see more engagements involving both the government and the private sector, especially in mobilizing financial resources for investments in key areas.""
 Top IBM executive Michael DiPaula Coyle said they are “very, very bullish” on the Philippine economy and looks forward to working with the government to invest in digitalization.
 “We’re also very heavily invested in helping grow your talent pool through skills development programs, we’ve had a number of partnerships with the US government with your government to improve skills development particularly in areas like… AI and cybersecurity where I think the Philippines has an enormous opportunity to position yourselves as very competitive economy particularly in the IT services sector,” Coyle said.—AOL, GMA Integrated News
"
56,"OPAPRU, DSWD to give P100K cash aid to each ex-MILF combatant",By GMA Integrated News,2023-05-03," The Office of the Presidential Adviser on Peace, Reconciliation and Unity (OPAPRU) and the Department of Social Welfare and Development (DSWD) on Tuesday vowed to provide P100,000 cash assistance to each decommissioned Moro Islamic Liberation Front (MILF) combatants for their socioeconomic development.
 The two agencies signed a Memorandum of Agreement (MOA) to roll out a P396 million-worth socioeconomic program for the  former rebels, as part of the government's commitment under the Comprehensive Agreement on the Bangsamoro (CAB) to uplift the lives of former MILF combatants and their families.
 Under the MOA, the DSWD will implement the program by providing an outright cash assistance of Php 100,000 for each of the decommissioned MILF combatants.
 Of this amount, P80,000 shall be sourced from the Bangsamoro Transitory Family Support Package (BTFSP), while the remaining Php 20,000 shall be provided under the Livelihood Settlement Grant (LSG) of the DSWD’s Socioeconomic Program.
 The BTFSP includes food and non-food basic assistance for the decommissioned combatants and their families, while the LSG may be used by the former rebels to start their livelihood activities.
 The MOA shall also cover the transitional cash assistance for the 1,300 decommissioned MILF combatants under Phase 3, and 2,000 combatants under Phase 4; operational expenses in the conduct of case management of decommissioned combatants and Bangsamoro Islamic Auxiliary Women Brigades; and administrative costs.
 DSWD Secretary Rex Gatchalian expressed his agency’s full support to the Bangsamoro peace process.
 “We assure the secretary and [the] OPAPRU family that in this department, we make sure that sustainable, inclusive peace is an initiative that is not just written on paper, but it’s actually funded and manned properly by our cluster,” he said.
 Acting Presidential Adviser for Peace, Reconciliation and Unity Secretary Isidro Purisima thanked the DSWD for working closely with the OPAPRU in sustaining and building on the gains of the Bangsamoro peace process. —Giselle Ombay/KBK, GMA Integrated News
"
57,Flights delayed amid adjustment in Philippine radar system,By GMA Integrated News,2023-05-03," Several domestic and international flights were delayed due to the radar system maintenance work at the Philippine Air Traffic Management Center (ATMC) on Wednesday.
 While around 20 flights were affected by the adjustment of the radar system, no passengers were seen stranded at the Ninoy Aquino International Airport (NAIA), Darlene Cay reported on Unang Balita.
 The Philippine Airlines (PAL) announced the changes in their flight schedules as early as Monday.
 PAL announced 30 minutes to four hours of delays in some flights coming from and going to Manila, Cebu, Davao, Guangzhou, Tokyo, Seoul, Kalibo, Singapore, Phnom Penh, and Bangkok, among other destinations.
 Based on a 6 p.m. advisory on Tuesday, PAL said the following flight departures and arrivals will be adjusted to give way to the maintenance work:
 International flights
 May 2
  PR215 Manila - Port Moresby
 Early Departure: 1 hour early
  PR732 Manila - Bangkok
 Delay: 1hr. 40mins.
  PR733 Bangkok - Manila
 Delay: 2hrs. 40mins
 May 3
  PR382 Manila - Guangzhou
 Delay: 2hrs. 5mins.
  PR383 Guangzhou - Manila
 Delay: 1hr 55mins.
  PR418 Manila - Busan
 Delay: 1hr.
  PR419 Busan - Manila
 Delay: 1hr.
  PR423 Tokyo (Haneda) - Manila
 Delay: 55mins.
  PR431 Tokyo (Narita) - Manila
 Delay: 40mins.
  PR466 Manila - Seoul (Incheon)
 Delay: 3hrs. 50mins.
  PR467 Seoul (Incheon) - Clark
 Delay: 2hrs. 40mins.
  PR484 Cebu - Seoul (Incheon)
 Delay: 4hrs. 5mins
  PR485 Seoul (Incheon) - Cebu
 Delay: 3hrs.
  PR489 Seoul (Incheon) - Kalibo
 Delay: 1hr. 45mins
  PR492 Clark - Incheon
 Delay: 3hrs 25mins.
  PR501 Manila - Singapore
 Delay: 2hrs. 20mins.
  PR509 Manila - Singapore
 Delay: 1hr. 5mins.
  PR510 Singapore - Manila
 Delay: 2hrs.10mins.
  PR512 Singapore - Manila
 Delay: 2hrs. 20mins.
  PR522 Phnom Penh - Manila
 Delay: 1hr. 15mins.
  PR730 Manila - Bangkok
 Delay: 1hr. 20mins.
  PR731 Bangkok - Manila
 Delay: 1hr. 5mins.
  PR5432 Manila - Tokyo (Narita)
 Delay: 40mins.
 Domestic flights
 May 3
 PR1841 Manila - Cebu
 Delay: 2hrs. 45mins.
  PR1842 Manila - Davao
 Delay: 1hr. 5mins.
  PR1848 Cebu - Manila
 Delay: 3hrs. 10mins.
  PR2808 Davao - Manila
 Delay: 50mins.
  PR2812 Davao - Manila
 Delay: 55mins.
  PR2815 Manila - Davao
 Delay: 1hr.
  PR2816 Davao - Manila
 Delay: 30mins.
  PR2836 Cebu - Manila
 Delay: 2hrs. 10mins.
 Some adjusted flight schedules, however, were not included in the list released by PAL, the Unang Balita report said.
 Meanwhile, other airlines have yet to release advisories on flight delays.
 On Tuesday, the Civil Aviation Authority of the Philippines (CAAP) announced a corrective maintenance activity that will be conducted at the Philippine ATMC on May 3, Wednesday, and May 17.
 On Wednesday, operations at the ATMC were suspended from 2 a.m. to 4 a.m. On May 17, operations at the ATMC will be suspended from 12 a.m. to 6 a.m.
 The corrective maintenance activity will affect flights at NAIA, Clark International Airport, and Mactan-Cebu International Airport, and several flights at 42 other CAAP airports.
 Mitigating measures and flight schedule adjustments have been discussed with stakeholders to ensure the smooth conduct of the maintenance activity, according to CAAP.
 “The CAAP assures the public that once the maintenance activity is completed, operations at the ATMC will resume as normal and will allow CAAP-ATMC to serve the flying public better and ensure continued flight safety,” CAAP said.
 “We apologize for any inconvenience this may cause and appreciate your understanding and cooperation in ensuring the safety and efficiency of our air traffic management system,” it added.
 On Monday, Labor Day, dozens of flights at NAIA were canceled due to a power outage that hit Terminal 3. —Joviland Rita/KBK, GMA Integrated News
"
58,Panel recommends admin charges vs. 4 senior PNP officials over alleged drug links,By GMA Integrated News,2023-05-03," The five-man advisory group has recommended that the courtesy resignations of four ranking police officials be accepted over their alleged involvement in the illegal drug trade, Super Radyo dzBB's Mark Makalalad reported on Wednesday.
 Quoting former Philippine National Police (PNP) chief Rodolfo Azurin Jr., who heads the advisory group, the report said administrative charges were also recommended to be filed against the four yet-to-be-identified officials.
 The four — two police generals and two police colonels — were among the 36 senior police officials earlier suspected to be involved in the illegal drug trade, the report said.
 Interior Secretary Benhur Abalos on January 4 appealed to senior PNP officials to submit their courtesy resignations as part of the government's efforts to rid the police force of officers with links to narcotics syndicates.
 The five-man advisory group was formed to review the resignations and make recommendations.
 The dzBB report quoted Azurin as saying that he would leave the decision on whether to identify the four ranking PNP officials to the National Police Commission (Napolcom).
 Azurin also reportedly said that he is hoping that current PNP chief, Police General Benjamin Acorda Jr., will sustain their recommendation.
 In an interview with reporters, Abalos, who chairs Napolcom, said they will make an announcement in two days because they are still working on some legalities.
 “We are going to make a statement about this, okay? Just give us about, probably, two days so that all legalities ma-cover namin dito [we can cover all legalities here],” he said.
 “We just want that when we make a statement talagang airtight ang lahat na ito [it’s already airtight],” he added.
 Asked if they will name the implicated police officials, Abalos said they will “announce everything.” —with Joviland Rita/KBK, GMA Integrated News
"
59,USAID to give $8 million to support global health security in PH,"By ANNA FELICIA BAJO, GMA Integrated News",2023-05-03," WASHINGTON—The United States Agency for International Development (USAID) will give an additional $8 million, pending congressional notification, to support global health security in the Philippines, the White House said.
 According to a fact sheet, the amount will be used to invest in the Philippines' biosafety and laboratory capacity, disease surveillance, risk communication, and emergency preparedness.
 ""In addition, USAID will partner with the Philippine Department of Health to address the double burden of non-communicable diseases and tuberculosis,"" the fact sheet read.
 ""This partnership will ensure all Filipinos have access to quality treatment. USAID will also expand support to the Philippines National Tuberculosis Reference Lab, introducing the use of the Targeted Next-Generation Sequencing technology to address drug-resistant strains,"" it added. —NB, GMA Integrated News
"
60,"US working with communities to show value of EDCA sites, says White House","By ANNA FELICIA BAJO, GMA Integrated News",2023-05-03," WASHINGTON -  The United States is working closely with communities in the vicinity of the EDCA sites to showcase the benefits it could provide to residents in the area, a White House fact sheet said.
 According to the White House, this aims to ""fully realize their positive value for local development and humanitarian assistance and disaster relief.""
 ""To that end, the United States will expand our work in these communities and areas to support health, education, environmental protection, economic growth, and disaster preparedness,"" the White House said.
 Malacañang had announced four new EDCA sites: Naval Base Camilo Osias in Sta Ana, Cagayan; Lal-lo Airport in Lal-lo, Cagayan; Camp Melchor Dela Cruz in Gamu, Isabela; and Balabac Island in Palawan.
 Existing EDCA sites are Antonio Bautista Air Base in Palawan, Basa Air Base in Pampanga, Fort Magsaysay in Nueva Ecija, Mactan-Benito Ebuen Air Base in Cebu, and Lumbia Air Base in Cagayan de Oro City.
 Signed in 2014, EDCA grants US troops access to designated Philippine military camps and allows them to build facilities, and pre-position equipment, aircraft, and vessels. Permanent basing is prohibited.
 Department of Foreign Affairs Secretary Enrique Manalo has said six of the 16 projects in the five initial EDCA locations would be completed this year.
 There had been concerns about these new EDCA sites, with China saying that the US only intends to use the latest sites to push for its interests and agenda “at the expense of peace and development of the Philippines and the region at large.”
 Manalo had said the Philippines would not allow the US to use the EDCA sites for activities against China in connection with the tension in the Taiwan Strait. —NB, GMA Integrated News
"
61,US to transfer more assets to AFP,"By ANNA FELICIA BAJO, GMA Integrated News",2023-05-03," WASHINGTON — The United States will provide additional assets to the Philippine military in support of the latter's modernization efforts.
 According to a fact sheet released by the White House, Washington intends to transfer to the Armed Forces of the Philippines two Island-class patrol vessels, two Protector-class patrol vessels, and three C-130H aircraft, pending applicable Congressional notification requirements.
 Further, two Cyclone-class coastal patrol vessels were already transferred to the Philippines in late April, and are now en route to Manila.
 The White House said these assets would support the AFP's modernization program by enhancing its maritime and tactical lift capabilities.
 During his meeting with President Ferdinand ""Bongbong"" Marcos Jr. during the latter's visit to the White House, May Biden made a commitment to continue supporting the modernization of the Philippines’ military sector.
 A joint statement by Marcos and Biden reiterated that any armed attack on the Philippine armed forces, public vessels, or aircraft in the Pacific would invoke the US mutual defense commitments under Article IV of the 1951 Mutual Defense Treaty. — BM, GMA Integrated News
"
