,Title,Author,Date,Text
352,"Marcos appoints officials in PCO, other agencies",Betheena Unite,"Apr 27, 2023 ","President Ferdinand ""Bongbong"" Marcos Jr. has appointed a new set of government officials in several agencies, Malacañang announced.
Marcos has named three new officials of Malacañang's public information arm, Presidential Communications Office (PCO), which included a former journalist.
The President appointed Katrina Grace Ongoco as Assistant Secretary, Nelson De Guzman as Director II, and journalist Robertzon Ramirez as Director I.
He also designated Nelson Daquioag, Froilan Jamias, Sophia Lynn Lumantod, Arnold Barcelona, Andres Catelar Jr., and Jovita Chongco as Directors II under the Department of Information and Communications Technology-National Telecommunications Commission (DICT-NTC).
Four new officers were also appointed to the Armed Forces of the Philippines (AFP) namely: Mario Awilan and Mark Dave Monterey as Captains, Rodel Manahan as Lieutenant, and Fritz Joseph Jaictin as Ensign.
"
353,Binay urges gov't to step up immunization program for children ASAP,Hannah Torregoza,"Apr 27, 2023 ","Senator Nancy Binay on Thursday, April 27,  called on the Department of Health (DOH) and local government units (LGUs) to come up with concrete strategies and interventions to reduce the number of children who have not received any routine vaccine.
Binay said targeting zero-dose children and improving the routine immunization coverage in barangay- and school-levels is a critical step in reaching out to unvaccinated and vulnerable young population.
The senator made the call following the release of a study by UNICEF ranking the Philippines as 5th ""zero-dose"" country in the world and the second highest in East Asia and the Pacific Region with one million children missing out on routine vaccinations.
By definition, ""zero-dose"" children are those who lack the first dose of the trivalent diphtheria-tetanus-pertussis (DTP) vaccine.
""Sobrang nakakabahala ang balita ng UNICEF. Sa ngayon, parang isang milyong bata ang 'at risk and unprotected' dahil wala sila ni isang bakuna (The UNICEF report us extremely worrisome. For now, it seems we have one million children who are at risk and unprotected because they do not have even a single vaccine),"" Binay pointed out.
""And with the resurgence of many other diseases plus the new Covid variants, the  government really has to step-up efforts in improving our immunization status. The DOH may also need to revamp its 'patak' strategies, and place a stable machinery to ensure the vaccination of one million children in two years max,"" she said.
The senator noted that until now, there are so many underserved communities whose critical link in the surveillance chain are the barangays.
""In order to help the DOH, the LGUs must likewise scale up its response via information campaign to help the public's vaccine confidence and deal with the level of community resistance against having their children vaccinated,"" she stressed out.
Nevertheless, she said, both the national and local governments must continue its routine immunization programs to address barriers and avert child survival crisis.
""We understand that the pandemic sidetracked the routine yet essential health services, thereby, leaving many children at risk,""
""Pero hindi natin pwedeng idahilan ang pandemic fatigue dahil meron tayong malaking accountability sa mga bata (But we shouldn't use pandemic fatigue as an excuse because we have a huge accountability over the children),"" she said.
She said landing fifth in the world, and second in East Asia in the survey definitely reflects the cost of inaction on zero-dose children.
""The government's commitment is to achieve vaccine equity. But the lack of access to essential vaccines and health services further exposes our children to multiple diseases that may lead to deaths,"" she pointed out.
""We need an 'exit plan'. We need a strong and renewed commitment—a political will, with intensified efforts from the national and local governments to fill the immunity gap by establishing sustainable service delivery mechanisms through primary health care platforms,"" Binay reiterated.
Furthermore, the senator also noted that the pandemic has diverted the government's focus and resources from routine health services leaving millions more of children at risk of vaccine-preventable diseases.
UNICEF maintained that health inequities brought by Covid-19, the number of zero-dose children is bound to increase further, leading to a rise in the number of child deaths and disease outbreaks.
""We do not want the number of zero-dose children to further balloon. On our part in the Senate, we are committed in investing in public health. We cannot allow our children to be victims of an immunization standstill,"" she said.
""We made sure that the DOH has the means to address and respond to such cases and problems, and dispense the necessary interventions specially in this vulnerable cohort,"" she stressed.
"
354,Most of PH may receive ‘below-normal’ rainfall by October — PAGASA,Ellalyn De Vera-Ruiz,"Apr 27, 2023 ","There is a “high probability” that most parts of the country may experience “below-normal” rainfall in October this year, based on the latest rainfall forecast of the Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA).
In the rainfall forecast made public during the climate outlook forum on Wednesday, April 27, PAGASA said that the rainfall will be “generally below-normal in most parts of Luzon and Visayas, while [it will be] near-normal in Mindanao and the rest of the country.”

The El Niño or warm phase is expected to develop by the May–June–July season, but PAGASA said that its effects might not be felt until the end of the year.
Unusually warmer-than-average sea surface temperatures in the central and eastern equatorial Pacific characterize this climate phenomenon.
According to PAGASA, El Niño raises the likelihood of below-average rainfall conditions, which might have adverse impact, including drought and dry spells in several parts of the country.

Based on PAGASA’s rainfall forecast from May to June, generally near-normal rainfall may prevail, with higher probability for near-to-above normal rainfall throughout the country.
By July, generally near-normal rainfall may persist in most parts of the country, with patches of above-normal rainfall in Luzon and below-normal rainfall in Davao City, Davao del Sur, and Cotabato.
By August, PAGASA said generally near-to-above normal rainfall may prevail over most parts of the country except for some areas in the Bicol Region, Visayas, and Mindanao that may experience below normal rainfall.
By September, generally near-normal rainfall may affect most parts of the country except for Camarines Sur that may receive below-normal rainfall.
"
355,Concepcion urges Congress to allow agri lands as loan collateral,Raymund Antonio,"Apr 27, 2023 ","Go Negosyo founder Joey Concepcion on Thursday, April 27, is prodding Congress to review the Comprehensive Agrarian Reform Law (CARL) to allow farmers to use agrarian lands as collateral to access loans from banks.
He observed that under the agrarian reform, agricultural lands rewarded to farmers cannot be used as collateral for bank loans, which meant small farmers are unable to grow their production scale.
He pointed out that scaling up is the only way for farmers to compete with big agribusinesses and imported agriculture products, similar to farmers from Cambodia and Myanmar who run large tracks of lands.
“So, they can use the land to till the soil with whatever they grow –corn, rice, etc. pero (but) they cannot borrow, so nahihirapan ang mga maliliit nating farmers na umutang sa bangko (so our small farmers have a hard time borrowing from banks),” Concepcion, the president and CEO of RFM Corporation, said during the Laging Handa public briefing.
“But hopefully, maybe Congress can review the agrarian reform, which was done many, many years back ‘no and see how it can be modified so that this land that were given to our farmers – some of them are now formed cooperatives – can be collateralized ‘no for the purpose of working capital to be used only in the business of farming ‘no, nothing else,” he added.
Go Negosyo's Kapatid Angat Lahat (Kalap) program aims to bridge small farmers to markets through the help of big agribusinesses, Concepcion stressed the need to “take a look at the agrarian reform and see whether there are some things that we can tweak and correct.”
He shared that in a recent meeting, senior officials of the country’s 15 major banks admitted their apprehension on lending money to farmers.
Concepcion noted that banks said, “We’d rather pay the penalty than lend the farmers.” They were referring to the requirement that banks allocate a certain percentage of their loan portfolio to agrarian and agricultural (agra-agri) loans.
With big agribusinesses partnering with small farmers under the Kalap program, the Go Negosyo founder hopes banks would be more willing to take the risks of lending money to farmers.
"
356,Filipino evacuees fleeing Sudan fear for safety,Joseph Pedrajas,"Apr 27, 2023 ","Fear gripped a group of Filipinos as they travelled from the Sudanese capital to the north, where the Egyptian border is reached after a 15-hour ride.
A Filipino national evacuated from the deadly clashes in Sudan on Thursday recalled her journey as she joined other Filipino evacuees in getting into the Sudanese border with Egypt, where they would seek refuge.
Noemi Sanchez arrived at the exit point of Sudan early Thursday morning (Sudan time) through the assistance of the Philippine Embassy in Cairo that rented buses—although at a whopping rental price—for Filipino evacuees wanting to flee Khartoum.
She said members of warring factions, who are members of either military or the paramilitary, were already on the streets flagging evacuation vehicles, with some reportedly ransacking the valuables of fleeing individuals.
""Grabe po nakakatakot po yung daan kasi marami pong sundalo na nanghaharang (It's really terrifying because there were a lot of military personnel who were flagging down the evacuees),"" Sanchez said in an interview with Teleradyo.
""Yung iba daw pong sundalo nangunguha ng mga cellphone, mga pera. Pero nakakatakot talaga sir kasi umaakyat sila sa mga bus, talagang chine-check po talaga nila at saka... mga gutom na po sila (Some of them would forcibly take cell phones and money. It's really scary because they would get into the buses and check everything. They're also hungry),"" she added.
Sanchez was among the Filipinos based in Sudan who were evacuated by the Philippine Embassy in Cairo, which holds jurisdiction over Sudan, before being taken to the Egyptian city of Aswan.
In Aswan, Filipino evacuees would then fly to the Egyptian capital, Cairo, where they will either seek temporary refuge or be assisted for repatriation to the Philippines.
On Thursday morning, Philippine Ambassador to Egypt Ezzedin Tago welcomed the first batch of Filipinos who crossed the border to Egypt.
A total of 51 Filipinos safely arrived in Egypt after the embassy deployed buses to take them out of Sudan while there was a 72-hour ceasefire between the warring factions.
At the entry point of Egypt, Tago assisted the Filipino evacuees by coordinating with the Egyptian Foreign Affairs Ministry to process the visas of those who do not have one. Evacuees were allowed to get visa on arrival.
Meanwhile, at the exit point of Sudan, Philippine Vice Consul for Egypt Bojer Capati waited for Filipino evacuees in need of help, especially those who could not pay for their processing fee, according to Tago.
The Department of Foreign Affairs (DFA) vowed to do ""whatever it takes"" to take Filipinos out of Sudan despite hurdles, including the scarcity in evacuation buses and the shooting up of rental prices.
Fighting erupted in Khartoum on April 15 due to power struggle between Sudan's military ruler, General Abdel Fattah al-Burhan, and paramilitary leader, General Mohamed Hamdan Dagalo.
"
357,Poe slams LTO's DIY vehicle plates,Hannah Torregoza,"Apr 27, 2023 ","
Senator Grace Poe on Thursday, April 27 slammed the Land Transportation Office (LTO) over its plan to allow motorists to rely on Do-It-Yourself (DIY) as a means to address the current shortage on vehicle plates.
""From license cards to motorcycle plates and car plates, the LTO has earned a notorious reputation of delivering short of what is expected,"" Poe said in a statement.
""Thorough planning and estimation might help the LTO be up to date with its requirements.  It can't always tell our people to rely on DIY and band-aid measures, which pose security risks and are prone to abuse,"" she pointed out.
Poe, head of the Senate Committee on Public Services, said the LTO ought to provide motorists transparent information regarding the vehicle plate backlogs.
""We ask the LTO to give the public a complete report on its backlog on vehicles plates and license cards to give a complete picture of the issues it is facing,"" she said.
""With this, we also expect to know its timeline for clearing its deficiencies and how it will do it,"" added the senator.
""Binabayaran ng motorista ang plaka at lisensya. Hindi katanggap-tanggap na sa huli, ang solusyon ay papel na kanya-kanyang imprenta (Motorists are paying for their vehicle plates and licenses. It's unacceptable that in thr end, their solution is to allow them to print their own plates),"" she said.
""Hindi dapat taumbayan ang pinahihirapan sa sitwasyon na hindi naman nila kasalanan (It's not the people who should suffer from a problem that is not their fault),"" she lamented.
"
358,Dela Rosa seeks amendment to firearms law after Senate probe on Degamo slay,Hannah Torregoza,"Apr 27, 2023 ","
Senator Ronald ""Bato"" Dela Rosa said on Thursday, April 27, that he is keen on recommending amendments to the country's Firearms Law or Republic Act No. 10591, following the Senate Committee on Public Order and Dangerous Drugs' hearing on the killing of Negros Oriental Governor Roel Degamo.
Dela Rosa said this is on top of other possible legislative measures that the panel, which he chairs, is also eyeing as policy reforms based on the committee's initial hearing on the case.
The senator also cited the necessity for a strong law that would effectively prevent the organization of private armies, and the imposition of the death penalty against erring security personnel who commit heinous crimes and taking undue advantage of their training, knowledge, and skills.
At the same time, the lawmaker also reiterated the need to enforce strict regulation on the selling and using of military and police uniforms, monitoring of dishonorably discharged military personnel, and inventory of loose firearms.
The former Philippine National Police (PNP) chief also cited the need to update the PNP's Standard of Procedures in addressing citizens' complaints.
""As always, we emphasize that this is in aid of legislation. Paano ba makakatulong ang Senado (How can the Senate help)?"" Dela Rosa pointed out.
""Anong mga polisiya ang kailangang gawin at anong batas ang kailangan nating amyendahan (What are the policies we need to do and what laws need to be amended)?"" he said.
Dela Rosa, however, has yet to wrap up the Senate's investigation saying he still plans to conduct one more hearing to cover the past and present law and order situation in Negros Oriental.
The panel's first three hearings unearthed more killing incidents, land grabbing cases, e-sabong and illegal gambling, intimidation and threat to “uncooperative” authorities, the existence of private armies with unlicensed firearms, and involvement of police personnel in criminal activities and cover-ups.
He said his committee is also considering legislative measures aimed at amending the
Omnibus Election Code, particularly section 69 on nuisance candidates.
The senator also said he is eyeing an amendment to the Local Government Code to ensure that the authority to appoint police provincial directors must be with the PNP and not with the local government officials.
"
359,LTO re-orients personnel on anti-red tape,Aaron Recuenco,"Apr 27, 2023 ","The Land Transportation Office-National Capital Region West (LTO-NCR West) has launched a re-orientation program for all its employees as part of the measures to strengthen anti-red tape measures.
LTO-NCR West Director Roque ""Rox"" I. Verzosa III said the program was aimed at facilitating transactions and to minimize, if not eliminate, corruption in the agency and was conducted by personnel from the Anti-Red Tape Authority (ARTA).
“This is in line with the commitment of the LTO, under Assistant Secretary JayArt Tugade, to improving public service in line with the national government’s goal of easing all the transactions with the government,” said Verzosa.
LTO-NCR West Operations Chief Hanzley H. Lim stated that the re-orientation seminar covered a wide range of topics, including the legal basis of the Anti-Red Tape Act (Republic Act 11032), the creation of the Citizen's Charter, Whole-of-Government reengineering, the constitution of the Committee on Anti-Red Tape (CART), Client Satisfaction Measurement reporting, and the implementation of a Zero Backlog Policy
Among the topics discussed were Republic Act 11032 (promotion of ease of doing business) which was presented by lawyer May Angeli M. Estolas; Citizen’s Charter by Marco Angelo V. Montenegro; Whole-of-Government Reengineering Manual by Cady Lene A. Perez; and Zero Backlog Policy by  Sarah Jane C. Ramos.
LTO-NCR West Administration chief Pio Erta said the speakers hold key positions in the agency.
Shortly after the seminar, LTO Caloocan District Office Chief Ferdinand M. Magno, Navotas Extension Office Chief Alex L. Soneja, and Paranaque District Office Chief Florante S. Martin stepped up their efforts to combat corruption by implementing stricter anti-fixing measures in their offices.
Magno's office, in particular, established four key strategies following ARTA's seminar and their own determination to combat corruption, namely: Random Monitoring, Stakeholder Visitation, Internal Background Checking, and Increased Public Awareness.
“There is a need to increase public awareness about LTO processes, which is why we established a Public Assistance Desk and posted the Citizen's Charter, both of which were covered during the ARTA seminar,” said Magno. 
Verzosa expressed support for the initiatives taken by the Caloocan District Office and has shared Magno's report with other district offices to explore how they can be implemented locally.
 
"
360,Villanueva: Include agri insurance woes in gov’t’s El Nino plan,Mario Casayuran,"Apr 27, 2023 ","Agricultural insurance problems of farmers should be included in the government’s plan to mitigate the impacts of El Nino, Senate Majority Leader Joel Villanueva on Thursday, April 27, said.
He said that 22.2 percent or 10.5 million employed Filipinos depend on agriculture as a source of income based on a Philippine Statistics Authority (PSA) in its Labor Force Survey last January 2023.
Villanueva, thus, filed Senate Resolution 549 which seeks to look into the state of the government’s agricultural insurance program, considering the impact of unfortunate natural occurrences on agriculture.
Ultimately, Villanueva seeks to put in place sufficient measures to protect Filipino farmers and fisherfolk.
“Almost one-fourth of our labor force are in the agriculture sector and if we don’t take the necessary measures to protect it, we will see a severe decline in employment which will in turn lead to low agricultural production, endangering the livelihood of millions of Filipinos in the sector and also our country's food security,” he said.
Villanueva said that the low availment of agricultural insurance for farmers is alarming given that the country needs to be prepared for the impacts of natural extreme events, disasters and climate change.
“Our agriculture insurance program needs to be future-ready and easily accessible for the benefit of our farmers and fisherfolk,” he added.
The Philippine Crop Insurance Corporation (PCIC) provides insurance under seven agricultural insurance lines: rice crop, corn crop, high-value crops, livestock, fisheries & aquaculture, non-crop agricultural assets and credit and life-term insurance.
In 2020, the PCIC was able to insure a total of 3,090,251 farmers and fisherfolk. The amount of protection assured was P 94.591 billion and the premium generated was P5.086 billion,” the resolution said.
The Majority Leader noted that the PCIC should address the issues of farmers on filing indemnity claims such as the lack of knowledge and the long process of claims payments, documentary requirements, and additional costs which led to its low availment.
According to the Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA), while La Niña has officially ended, the country needs to brace and prepare for El Niño which is expected to be declared by May.
The resolution states that “among the major factors for the low productivity and erratic trends in agriculture are climate change, regular weather disturbances and disasters.”
The Department of Agriculture (DA) said that weather disturbances left P746 million in agricultural damages in January 2023 alone. The PSA also estimated that from 2010 to 2019, damages to agriculture totaled P 290 billion.
“The government must ensure the accessibility, availability and sufficiency of safety nets to protect the livelihood of Filipinos employed in agriculture and the food security of the entire country,” the resolution stated.






"
361,"Cong Villar seeks final House nod for bill banning 'no permit, no exam' rule",Ellson Quismorio,"Apr 27, 2023 ","House Deputy Speaker and Las Pinas City lone district Rep. Camille Villar is prodding her congressman-colleagues to pass on third and final reading the bill banning the restrictive “no permit, no exam” policy in educational institutions.
This, after the lady solon cited recent social media posts wherein some students were seen lining up shortly after midnight to get permit for their exams.
“Students should not be barred from taking exams due to their inability to pay tuition and other school fees at the time of their examinations. Hindi lang sa kolehiyo nangyayari ito ngayon kundi pati sa elementary at high school (This happens not only in college but also in elementary and high school),” lamented Villar.
Villar, one of the principal authors of House Bill (HB) No.7584 or ""An Act allowing elementary and secondary learners with unpaid tuition and other school fees to take the periodic and final examinations on good cause and justifiable grounds"", reiterated that the measure will provide relief to families facing economic difficulties.
Villar made the call to approve the measure ahead of the May 8 resumption of sessions in Congress.
“Poverty should not be an issue to get quality education,"" said the House leader.
Under the measure, private basic educational institutions shall adopt appropriate policies to accommodate and allow learners, who, due to emergencies, force majeure, and good cause or other justifiable reasons, have unsettled financial obligations, to take the scheduled periodic exams.
Parents or guardians, however, must execute a promissory note for the settlement of the outstanding financial obligation. Any deferment of payment of unpaid balance shall not go beyond the school year, except when allowed by the school.
Sanctions await schools found guilty of violating provisions of the measure.
Villar said the bill was approved on second reading by the House before lawmakers went on summer break last March 15.
Its counterpart measure in the Senate, Senate Bill No.(SB) No.1359, has been approved on third and final reading.


"
362,Delays in stenographic notes affect court proceedings; SC vows to resolve thru automation,Rey G. Panaligan,"Apr 27, 2023 ","Chief Justice Alexander G. Gesmundo said the shortage of court stenographers and the difficulty to recruit new applicants will soon be resolved as the judiciary embarks on full court automation in its five-year Strategic Plan for Judicial Innovations (SPJI).
The delays in the submission of stenographic notes that affect court proceedings have impacts “on our people’s faith in the judiciary and their confidence in its ability to effectively and efficiently dispense the justice they seek in it,” Gesmundo said.
“Truly, the work of court stenographers serves as one of the unseen foundations of the rule of law in our country -- foundations that are often unnoticed, but are no less important,” he said in his speech during the convention of the Court Stenographers Association of the Philippines (COSTRAPHIL) in Dipolog City last Wednesday, April 26.
To speed up the submission of stenographic notes during court proceedings, Gesmundo said the SPJI allows the use of artificial intelligence (AI) not just for court operations but also for stenographic work “to facilitate the speedy disposition of case.”
“We can harness AI-enabled voice-to-text transcription services to make stenographic work more efficient and more effective. As the SPJI notes, in other jurisdictions, AI-powered applications are already being used to support court stenographers,” he said.
“We are looking to study and harness the same tools here at home. After these tools generate automated transcripts, stenographers can then make corrections and enhancements; these will be fed back into the software’s system through adaptive algorithms, allowing it to constantly improve,” he also said.
The use of AI-enabled voice-to-text transcription will be pilot tested in several courts. “If it is successful, we will roll out AI-powered transcription technology in additional courts, and, hopefully, across all our courts,” said Gesmundo who was with Justice Jose Midas P. Marquez during the convention.
He immediately allayed the fears of court stenographers who may think that full automation would make their jobs irrelevant in the courts.
“And we are aware that there are apprehensions from those who encounter the words reorganization, digitization, and automation, and hear downsizing and layoffs,” he said.
“Again, let me be clear: when we talk of pushing the judiciary forward through innovation, we mean exactly that -- to propel the judiciary, in its entirety, forward. That means bringing everyone, including our court stenographers, in tow. Sa maikling salita: sa SPJI, sisiguruhin nating walang mapag-iiwanan (In short, with SPJI we will make sure that none will be left behind), he stressed.
Gesmundo assured that “while our efforts seem outward-looking, we have made it a point to uphold and promote the interest of all the women and men who comprise the judiciary, and who have dedicated their lives to service—like our court stenographers—for you deserve no less.”
He also said in his speech:
“With all this talk of technology, it could be all too easy to miss that these reforms are as much for us as they are for the public we serve. We are not pursuing innovation for innovation’s sake: through digitization and automation, we will be able to unleash our potential and upgrade our skills for more meaningful work.
“As we reorganize our systems and transform our processes, we are freed from the shackles of bureaucracy that limit our productivity, and we are empowered to lead happier and healthier lives.
“My hope is that these are the same ideas that we center on when we talk about the SPJI and our efforts to revitalize the judiciary. Alongside this, I call on our court stenographers to fully embrace technology in the performance of your duties, especially as we pursue reform through innovation.
“Harness it to work more efficiently and expeditiously. Invest in the skills and resources needed to enable the shift that we envision. Be active agents of reform, bearing in mind that these innovations are meant not to supplant us, but to support us.
“In performing your tasks efficiently and effectively, you help win back our people’s faith in our legal system. In exemplifying rigor and excellence in doing your duties, you help safeguard the rule of law.”


"
363,SIM registration fee allowed—DICT,Betheena Unite,"Apr 27, 2023 ","Retail outlets charging customers for registering their SIM cards on their behalf are not violating any law, a Cabinet member said.
Department of Information and Communications Technology Secretary Ivan John Uy said it is merely a ""private transaction"" between the seller and SIM card user, who opted to get help from an individual in registering the SIM.
""Well, actually it’s a private transaction between the SIM card holder and the, and the SIM seller ‘no, retailer ba ito? Mga retailer, nasa palengke, oo (Retailers in the markets, yes). So, it’s a private transaction between them,"" Uy said in a Palace press briefing.
He said the SIM card holder is merely ""asking for assistance from an individual"" and it is only proper to pay for their service, especially if the sellers used their own mobile data for registration.
He likened the transaction to pay phones in stores, where the caller pays for P5 per call.
""Hindi naman siguro lumalabag sa batas na mag-charge sila ng kaunting fee dahil may gastos rin naman sila (I don't think they are violating any law by charging a small fee because they also spent their own resources there),"" Uy said.
""And I think 20 pesos is very, very reasonable. And for many na medyo digitally challenged, I think nakakatulong naman iyon (who are digitally challenged, I think this can help them),"" Uy added.
The DICT chief said this after President Ferdinand ""Bongbong"" Marcos Jr. approved the proposal to extend the SIM registration period after the April 26 deadline.
According to Uy, Marcos was compelled to extend the deadline due to the remaining 20 million unregistered SIM cards and low turnout in island provinces.
READ MORE: No Facebook, no TikTok? DICT warns of harsh consequences for unregistered SIM card users
"
364,Bus rental for Sudan evacuation shoots up to $30K each --- DFA,Joseph Pedrajas,"Apr 27, 2023 ","The rental price of evacuation buses in Sudan has gone up for as much as P1.5 million or 30,000 US dollars each just to get out from the deadly conflict Filipinos who want to seek refuge in nearby Egypt.
Department of Foreign Affairs (DFA) Undersecretary Eduardo Jose de Vega said Thursday that the price to rent a bus in Sudan is now getting ""expensive"" as its capital city, Khartoum, is becoming a ""war zone"" for military and paramilitary forces in struggle for power.
Initially, rental buses only cost 450,000 pesos or 8,000 US dollars, according to Department of Migrant Workers (DMA) Secretary Toots Ople.
""'Di tayo mangunguripot dyan (We won't be tight-fisted), [we will do everything] whatever it takes para makakuha ng bus,"" de Vega said in an interview with Teleradyo.
On Wednesday night, the Philippine government raised an Alert Level 3 status (voluntary repatriation and evacuation) for Filipinos in Sudan.
The government has been struggling to evacuate Filipinos from Sudan not only because of increasing rental prices but also due to scarcity of available buses.
Nevertheless, more than 400 of the 700 registered Filipinos in Sudan were either already taken out there or are already on their way to the border in Egypt.
The big bulk of the evacuees would be arriving onboard the seven buses that were newly contracted by the Philippine Embassy in Egypt. Once in Egypt, they will travel by land to the Egyptian city of Aswan before flying to the capital, Cairo, and to the Philippines.
Meanwhile, Philippine Ambassador to Egypt Ezzedin Tago, who holds jurisdiction over Filipinos in Sudan, assisted the evacuees who arrived in Egypt to ensure their entry.
According to him, the embassy asked the Egyptian authorities to allow Filipinos entry into their country despite not having the necessary visa.
""As an exemption, we asked the authorities here that had been gracious to allow visa on arrival dahil walang paraan na kumuha ng visa sa Khartoum (because there was no way for Filipinos to process their visa in Khartoum),"" Tago said in an interview with Unang Balita.
Filipino evacuees will be given assistance with or without the necessary visa; while those who do not have their passport or legal documents will have to wait a little longer, probably until Friday, to enter Egypt, according to the ambassador.
The embassy also sent Vice Consul Bojer Capati to Sudan to assist Filipinos at the border, especially those who could not afford the processing fee for their departure.
The Philippine government is hopeful that there would be another ceasefire, which was due to end on Thursday evening, as there was a reported talk of such in South Sudan.
"
365,Legarda urges women leaders to take the lead in addressing climate change,Mario Casayuran,"Apr 27, 2023 ","Senate President Pro Tempore Loren Legarda has highlighted the vital role of gender equality in addressing environmental issues and urged the women leaders to put the goal for a sustainable future through climate change adaptation and disaster risk management on top of their priority
Legarda stressed this when she graced the launching of Women International Network for Disaster Risk Reduction (WIN DRR) held Wednesday at the SM Mall of Asia in Pasay City.
""Climate change affects all of us, but how men and women are affected is different. It is not gender-neutral. Women are found to be more affected by climate impacts than men because of cultural and societal roles and prevailing gender inequalities,"" she said.
Legarda has emphasized that climate change is more than just an environmental issue but poses significant risks to socio-economic and political stability, particularly in fragile and conflict-ridden areas.

Women in these areas become more vulnerable to gender-based violence, such as conflict-related sexual violence, human trafficking, and child marriage, she pointed out.
Legarda emphasized that climate change and disasters further exacerbate the health risks for women due to limited access to adequate healthcare and services, a serious concern that Legarda wants to address with a sense of urgency.
She said she believes that policies related to climate change must prioritize integrating gender considerations throughout the planning, financing, and implementation stages.
As a longtime advocate for women's empowerment and the environment, Legarda authored Republic Act 9729, or the Climate Change Act, which includes a provision that at least one of the commissioners of the Climate Change Commission (CCC) must be female.
This provision aims to integrate the gender lens and gender-responsive approaches into the policies and programs on climate change.
She also initiated several nationwide information and education campaigns to promote disaster risk reduction and climate adaptation in line with her advocacy.
These included organizing regional workshops for local government units and founding the Luntiang Pilipinas greening program.
Several actions have already been taken to address the growing concern about climate change.
But this year, being ranked as the world's most at-risk country among 193 countries worldwide in the World Risk Index 2022, Legarda reminded the women leaders attending the WIN DRR launch that there is still much more to be done.
""We need crisis and disaster risk women leaders to save more lives. We women leaders from grassroots groups to global organizations can step up to drive meaningful action,"" she said.
""It is time to be bold, take responsibility, and create a more climate resilient world, which requires taking decisive action and making significant changes to the way we live and interact with the environment. Together, we can strive towards a vision of a more resilient and sustainable future,’’ she added.








"
366,"CHR to gov’t, rebels: ‘Handle conflicts without bloodshed, human rights abuses’",Czarina Nicole Ong Ki,"Apr 27, 2023 ","The Commission on Human Rights (CHR) said the reintegration of 37,413 former rebels and violent extremists to civil society since 2016 has proven that the government can handle conflicts without bloodshed and human rights abuses.
In a statement, the CHR urged an end to hostilities as it invited anti-government forces to cease their attacks and focus instead on peace efforts.
Instead of addressing conflict with conflict, the CHR said the government should focus on the root causes of conflict such as poverty, unequal treatment, and marginalization.
""In the same vein, we continue to urge the government to amplify holistic and peaceful efforts with human rights at its core in addressing and preventing grievances and issues that fuel conflict,"" it stressed.
The CHR lauded the reintegration of the former rebels and violent extremists.
It noted the report of the Task Force Balik Loob (TFBL) that 10,637 former rebels were granted livelihood and reintegration benefits, as well as firearms remuneration, through the Enhanced Comprehensive Local Integration Program (E-CLIP).
""The CHR commends these developments and supports the government’s efforts to handle armed conflict through peaceful means.”
It said that Department of National Defense (DND) Undersecretary Angelito M. de Leon, chairperson of the TFBL, reported that they have acquired surrendered weapons worth approximately P151 million and provided P164.5 million worth of reintegration program benefits to former rebels and violent extremists.
It also said that TFBL reported that an additional P322.8 million worth of livelihood assistance was provided by TFBL’s partner agencies.
It pointed out that E-CLIP and Payapa at Masaganang Pamayanan (PAMANA), another government initiative to take care of former rebels, is a ""sustainable"" effort since it provides livelihood, housing, education, and improved access of communities to basic necessities and government services.
""TFBL -- itself composed of multi-sectoral lead agencies covering defense, governance, housing, and peacebuilding -- shows that multi-sectoral collaborations serve crucial roles in preventing further violence, conflict, and division,"" the CHR noted.
"
